WAVE_VAC_HELIO_A,FLUX,FLUX_ERR,FLUX_UNCORR,ERR_UNCORR,TELLURIC,TELLURIC_ERR,FLUX_ALTSTD,MASK,QUALITY,CHANNEL
3241.778951540987,146.56837171076316,9.52745761102406,146.56837171076316,9.52745761102406,1.0,0.0,92.37917946287314,False,2,U
3242.8061809640444,156.7017600504157,9.624837024669015,156.7017600504157,9.624837024669015,1.0,0.0,99.1927173877355,False,2,U
3243.833578171531,142.48850250383728,9.181366472885312,142.48850250383728,9.181366472885312,1.0,0.0,90.56914759025673,False,2,U
3244.8609515731696,152.55635589146496,9.402292635745127,152.55635589146496,9.402292635745127,1.0,0.0,97.35039926983501,False,2,U
3245.8881698626024,144.29258434454522,9.2873807705553,144.29258434454522,9.2873807705553,1.0,0.0,92.41998297480762,False,2,U
3246.915853581631,157.27101955010178,9.290895480675426,157.27101955010178,9.290895480675426,1.0,0.0,101.08536685216478,False,2,U
3247.9431290901484,152.94563192621254,9.028626853826173,152.94563192621254,9.028626853826173,1.0,0.0,98.6259436259399,False,2,U
3248.970638540472,135.9123738872441,8.662129654789599,135.9123738872441,8.662129654789599,1.0,0.0,87.90632855973698,False,2,U
3249.9980375311134,117.29077352106955,8.300457321442057,117.29077352106955,8.300457321442057,1.0,0.0,76.07097832669874,False,2,U
3251.025521896048,131.1367234780822,8.434437309565116,131.1367234780822,8.434437309565116,1.0,0.0,85.26199549766629,False,2,U
3252.053011315119,133.82057330322206,8.537057807901821,133.82057330322206,8.537057807901821,1.0,0.0,87.19806210892185,False,2,U
3253.0804425646247,141.83375335569278,8.650614821950095,141.83375335569278,8.650614821950095,1.0,0.0,92.59507470907923,False,2,U
3254.1080505228374,127.49519848461962,8.471033063100483,127.49519848461962,8.471033063100483,1.0,0.0,83.36678614626778,False,2,U
3255.1357894597577,130.94103090664987,8.780818629102056,130.94103090664987,8.780818629102056,1.0,0.0,85.72889317825967,False,2,U
3256.1632348258904,139.555147178972,8.922930971258323,139.555147178972,8.922930971258323,1.0,0.0,91.4545994436303,False,2,U
3257.1904404479774,111.84663611097675,12.396741872360806,111.84663611097675,12.396741872360806,1.0,0.0,73.34015507055305,False,2,U
3257.190989411582,118.41385326854247,12.838112300400944,118.41385326854247,12.838112300400944,1.0,0.0,77.64643002519554,False,2,U
3258.218404858254,140.61316400292768,9.170073614605563,140.61316400292768,9.170073614605563,1.0,0.0,92.22527782044023,False,2,U
3259.2461381525873,150.74978040371116,9.30236559843443,150.74978040371116,9.30236559843443,1.0,0.0,98.86131267323563,False,2,U
3260.273759630007,129.70714247642044,9.210219237729824,129.70714247642044,9.210219237729824,1.0,0.0,85.01875240495191,False,2,U
3261.301352119954,145.1769922576194,9.267765380369315,145.1769922576194,9.267765380369315,1.0,0.0,95.07364267038182,False,2,U
3262.3291431025636,149.11014305478759,9.254237484599201,149.11014305478759,9.254237484599201,1.0,0.0,97.52334689689992,False,2,U
3263.356838517508,141.13428105541038,9.091929977662266,141.13428105541038,9.091929977662266,1.0,0.0,92.15287110741143,False,2,U
3264.384544045594,142.56646685119526,9.120901447487268,142.56646685119526,9.120901447487268,1.0,0.0,92.90210668642659,False,2,U
3265.4125407040715,126.75712973615164,8.745438754170001,126.75712973615164,8.745438754170001,1.0,0.0,82.41237089392766,False,2,U
3266.4401528171493,146.03914015548247,8.951738459108965,146.03914015548247,8.951738459108965,1.0,0.0,94.71208539622751,False,2,U
3267.468011269687,137.7299107148543,9.240134468610014,137.7299107148543,9.240134468610014,1.0,0.0,89.08562282761594,False,2,U
3268.495921956598,142.9265930192478,9.359766194342757,142.9265930192478,9.359766194342757,1.0,0.0,92.19056358551286,False,2,U
3269.5236954754405,154.1610984645855,9.323600239355306,154.1610984645855,9.323600239355306,1.0,0.0,99.15552155579122,False,2,U
3270.551612157484,137.2095435513587,9.062086774360326,137.2095435513587,9.062086774360326,1.0,0.0,88.00207483422822,False,2,U
3271.5793941348866,159.04505656110632,8.947144104720525,159.04505656110632,8.947144104720525,1.0,0.0,101.7224739883512,False,2,U
3272.6073268723776,151.37923064623462,8.817843480587289,151.37923064623462,8.817843480587289,1.0,0.0,96.5597355727761,False,2,U
3273.6353152509337,110.203861740086,8.483676688271354,110.203861740086,8.483676688271354,1.0,0.0,70.11777443665375,False,2,U
3274.6632429243714,151.32085372175848,9.091548731906666,151.32085372175848,9.091548731906666,1.0,0.0,96.05586041494546,False,2,U
3275.6911293826315,158.32590022794327,9.11446203893984,158.32590022794327,9.11446203893984,1.0,0.0,100.29666407497993,False,2,U
3276.7191213856445,146.55993613042133,8.865566085999335,146.55993613042133,8.865566085999335,1.0,0.0,92.6826322414817,False,2,U
3277.7472160330094,133.52933405698374,8.649888849404721,133.52933405698374,8.649888849404721,1.0,0.0,84.32785662724284,False,2,U
3278.7751088796986,152.94284035972666,8.626272164713308,152.94284035972666,8.626272164713308,1.0,0.0,96.49865294904885,False,2,U
3279.8029145384317,114.56862341950902,8.265717681390889,114.56862341950902,8.265717681390889,1.0,0.0,72.25456361837917,False,2,U
3280.831202556557,127.51252168434355,8.43945329722219,127.51252168434355,8.43945329722219,1.0,0.0,80.42510953280996,False,2,U
3281.8590454400205,150.91128977285607,8.639939454682537,150.91128977285607,8.639939454682537,1.0,0.0,95.24433314401713,False,2,U
3282.8873577446316,143.2932802607883,8.493639899081705,143.2932802607883,8.493639899081705,1.0,0.0,90.54053391153695,False,2,U
3283.915318023921,153.97665571578253,8.637646090837844,153.97665571578253,8.637646090837844,1.0,0.0,97.44631963418094,False,2,U
