WAVE_VAC_HELIO_A,FLUX,FLUX_ERR,FLUX_UNCORR,ERR_UNCORR,TELLURIC,TELLURIC_ERR,FLUX_ALTSTD,MASK,QUALITY,CHANNEL
3241.6929660845512,219.62451117701679,13.798888886680327,219.62451117701679,13.798888886680327,1.0,0.0,138.37440190803687,False,2,U
3242.7202922042493,223.37235519540945,13.51240149287284,223.37235519540945,13.51240149287284,1.0,0.0,141.3457758836477,False,2,U
3243.7476185374776,235.0177534603132,13.627530156719208,235.0177534603132,13.627530156719208,1.0,0.0,149.33297594089922,False,2,U
3244.7750708765407,210.52983495000782,13.50272705448206,210.52983495000782,13.50272705448206,1.0,0.0,134.3022868769522,False,2,U
3245.802353029821,242.9990746612475,13.712272136274773,242.9990746612475,13.712272136274773,1.0,0.0,155.59547094666982,False,2,U
3246.8297995742614,233.7538986307615,13.209147634332552,233.7538986307615,13.209147634332552,1.0,0.0,150.2024572253308,False,2,U
3247.857261535838,211.88136738264427,12.441259150522127,211.88136738264427,12.441259150522127,1.0,0.0,136.59493691837358,False,2,U
3248.884787641503,220.42712829334627,12.502426247194057,220.42712829334627,12.502426247194057,1.0,0.0,142.53557507736102,False,2,U
3249.912296703765,228.74468016980887,12.44110055198847,228.74468016980887,12.44110055198847,1.0,0.0,148.32457428568569,False,2,U
3250.939850039846,229.23652968207605,12.560593017953245,229.23652968207605,12.560593017953245,1.0,0.0,149.01575266895165,False,2,U
3251.96735636083,230.35368312882576,12.688598601948282,230.35368312882576,12.688598601948282,1.0,0.0,150.07449915866758,False,2,U
3252.9949707465894,215.92084907226894,12.427915916576927,215.92084907226894,12.427915916576927,1.0,0.0,140.9424493472027,False,2,U
3254.022431057628,210.06809306348336,12.554434970439493,210.06809306348336,12.554434970439493,1.0,0.0,137.34397248448198,False,2,U
3255.0498996757515,196.6159046497287,12.6464107620536,196.6159046497287,12.6464107620536,1.0,0.0,128.71588279002535,False,2,U
3256.0775561005844,198.47033235768367,12.938102310040058,198.47033235768367,12.938102310040058,1.0,0.0,130.0558005861199,False,2,U
3257.1051760564105,213.14815477471848,13.136533733354362,213.14815477471848,13.136533733354362,1.0,0.0,139.76155110137447,False,2,U
3258.1327913549976,244.93738355312652,13.527952561035535,244.93738355312652,13.527952561035535,1.0,0.0,160.64951173282333,False,2,U
3259.160518213325,229.94041824193698,13.542772307187741,229.94041824193698,13.542772307187741,1.0,0.0,150.79916428957623,False,2,U
