WAVE_VAC_HELIO_A,FLUX,FLUX_ERR,FLUX_UNCORR,ERR_UNCORR,TELLURIC,TELLURIC_ERR,FLUX_ALTSTD,MASK,QUALITY,CHANNEL
3241.535527713427,46.320752855160585,6.672187834241231,46.320752855160585,6.672187834241231,1.0,0.0,29.16484249875386,False,2,U
3242.5629894145827,33.097989044788775,6.52646732832228,33.097989044788775,6.52646732832228,1.0,0.0,20.93031258161391,False,2,U
3243.590254674748,55.59716320321648,6.514984395732853,55.59716320321648,6.514984395732853,1.0,0.0,35.30542846609143,False,2,U
3244.617573599968,35.00130416900202,6.310038123594124,35.00130416900202,6.310038123594124,1.0,0.0,22.315237064623325,False,2,U
3245.6450658296985,39.20155849624045,6.49237219206787,39.20155849624045,6.49237219206787,1.0,0.0,25.087549333357973,False,2,U
3246.672389908755,48.10452615712275,6.348925671011508,48.10452615712275,6.348925671011508,1.0,0.0,30.894560710525123,False,2,U
3247.6998392907763,36.641746882514404,5.975052923706881,36.641746882514404,5.975052923706881,1.0,0.0,23.610881436834617,False,2,U
3248.727345817445,42.7255085810876,5.851281393887439,42.7255085810876,5.851281393887439,1.0,0.0,27.61574323698443,False,2,U
3249.7548995552256,40.05882221464695,5.802636497707822,40.05882221464695,5.802636497707822,1.0,0.0,25.965069034860043,False,2,U
3250.782445150663,46.5515157260134,5.890504013402267,46.5515157260134,5.890504013402267,1.0,0.0,30.250324445161983,False,2,U
3251.809901531868,30.302848833549067,5.78652500110103,30.302848833549067,5.78652500110103,1.0,0.0,19.736151523549736,False,2,U
3252.8375664020336,43.56310262940743,5.922311368055916,43.56310262940743,5.922311368055916,1.0,0.0,28.428477354177698,False,2,U
3253.8650001918327,48.96083354819551,5.996243211811174,48.96083354819551,5.996243211811174,1.0,0.0,32.004194106734445,False,2,U
3254.8925465790135,28.75630877201898,5.944117075356349,28.75630877201898,5.944117075356349,1.0,0.0,18.822489991543094,False,2,U
3255.920275575024,32.09639932850552,6.137270090483014,32.09639932850552,6.137270090483014,1.0,0.0,21.03020559922562,False,2,U
3256.947722138065,23.192958698917636,6.212276465595363,23.192958698917636,6.212276465595363,1.0,0.0,15.206831063311583,False,2,U
3257.9755555418865,46.980329160975046,6.425439105492899,46.980329160975046,6.425439105492899,1.0,0.0,30.81349939758803,False,2,U
3259.003231125255,37.7137553324018,6.435584293182666,37.7137553324018,6.435584293182666,1.0,0.0,24.734833593013377,False,2,U
3260.0308775017793,39.06392414300685,6.574046672912538,39.06392414300685,6.574046672912538,1.0,0.0,25.609788286165667,False,2,U
3261.058662131633,34.42300175274438,6.371355596634725,34.42300175274438,6.371355596634725,1.0,0.0,22.549204786268447,False,2,U
3262.0863025428816,63.64358657543437,6.587190513589984,63.64358657543437,6.587190513589984,1.0,0.0,41.64055846625152,False,2,U
3263.114239211533,46.01853726421154,6.340629793989876,46.01853726421154,6.340629793989876,1.0,0.0,30.061107249365154,False,2,U
3264.1418955946187,31.25221548420878,6.205085073280656,31.25221548420878,6.205085073280656,1.0,0.0,20.37580514144111,False,2,U
3265.1697223859605,51.542736826496835,6.275727401287808,51.542736826496835,6.275727401287808,1.0,0.0,33.53033214248373,False,2,U
3266.197597234524,61.63102889562705,6.408814080247871,61.63102889562705,6.408814080247871,1.0,0.0,39.99488856767559,False,2,U
