cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,clon,clat,mjd,w1mpro,w1sigmpro,w2mpro,w2sigmpro,qual_frame,cc_flags,name
1,1.524226,49.4538,358.06158333,0.85091666667,358.0619051,0.8511919,23h52m14.86s,00d51m04.29s,58090.66097458,15.91,0.224,14.95,,10,0000,J235214.78+005103.3
1,1.534779,100.100404,358.06158333,0.85091666667,358.0620031,0.8508419,23h52m14.88s,00d51m03.03s,60116.06131591,16.026,0.29,14.337,0.485,10,0000,J235214.78+005103.3
1,1.591035,33.501388,358.06158333,0.85091666667,358.0618273,0.8512852,23h52m14.84s,00d51m04.63s,59182.78288432,16.49,0.347,14.747,,10,0000,J235214.78+005103.3
1,1.59376,-74.537067,358.06158333,0.85091666667,358.0611566,0.8510347,23h52m14.68s,00d51m03.72s,59020.31412609,16.067,0.33,15.264,,10,0000,J235214.78+005103.3
1,1.652876,-2.388105,358.06158333,0.85091666667,358.0615642,0.8513754,23h52m14.78s,00d51m04.95s,58815.70442956,15.808,0.285,15.275,,10,0000,J235214.78+005103.3
1,1.675241,-66.113087,358.06158333,0.85091666667,358.0611578,0.8511051,23h52m14.68s,00d51m03.98s,59020.70645363,16.142,0.25,14.091,,10,0000,J235214.78+005103.3
1,1.676941,-43.474687,358.06158333,0.85091666667,358.0612628,0.8512547,23h52m14.70s,00d51m04.52s,57727.46229442,15.456,0.28,15.372,0.502,10,0000,J235214.78+005103.3
1,1.677127,-99.347422,358.06158333,0.85091666667,358.0611236,0.850841,23h52m14.67s,00d51m03.03s,59752.31807706,16.073,0.254,15.028,,10,0000,J235214.78+005103.3
1,1.679723,168.282722,358.06158333,0.85091666667,358.0616781,0.8504598,23h52m14.80s,00d51m01.66s,58090.3991676,15.994,0.231,14.912,,10,0000,J235214.78+005103.3
1,1.702721,-3.215537,358.06158333,0.85091666667,358.0615568,0.8513889,23h52m14.77s,00d51m05.00s,57193.40901986,16.342,0.354,14.969,0.409,10,0000,J235214.78+005103.3
1,1.704964,-7.135241,358.06158333,0.85091666667,358.0615245,0.8513866,23h52m14.77s,00d51m04.99s,56831.85719316,16.045,0.245,14.915,,5,0000,J235214.78+005103.3
1,1.715902,-50.709466,358.06158333,0.85091666667,358.0612144,0.8512185,23h52m14.69s,00d51m04.39s,60278.0599194,16.178,0.273,14.651,,10,0000,J235214.78+005103.3
1,1.726275,105.167993,358.06158333,0.85091666667,358.0620462,0.8507912,23h52m14.89s,00d51m02.85s,57925.32366902,16.193,0.278,15.354,,10,0000,J235214.78+005103.3
1,1.730501,111.768171,358.06158333,0.85091666667,358.0620298,0.8507384,23h52m14.89s,00d51m02.66s,56643.84464478,15.608,0.223,15.194,,10,0000,J235214.78+005103.3
1,1.748762,-100.469123,358.06158333,0.85091666667,358.0611056,0.8508284,23h52m14.67s,00d51m02.98s,58289.52394291,16.282,0.346,14.501,,10,0000,J235214.78+005103.3
1,1.815992,-62.191242,358.06158333,0.85091666667,358.0611371,0.851152,23h52m14.67s,00d51m04.15s,58289.26213628,16.17,0.334,14.896,,10,0000,J235214.78+005103.3
1,1.883099,171.229528,358.06158333,0.85091666667,358.0616631,0.8503997,23h52m14.80s,00d51m01.44s,58289.39303959,15.838,0.26,15.138,0.535,10,0000,J235214.78+005103.3
1,1.925109,45.916078,358.06158333,0.85091666667,358.0619675,0.8512887,23h52m14.87s,00d51m04.64s,57727.39671521,16.078,0.241,15.467,0.53,10,0000,J235214.78+005103.3
1,1.928893,-167.286196,358.06158333,0.85091666667,358.0614654,0.850394,23h52m14.75s,00d51m01.42s,58288.67319865,15.857,0.204,14.745,,5,0000,J235214.78+005103.3
1,1.942115,-125.720911,358.06158333,0.85091666667,358.0611453,0.8506017,23h52m14.67s,00d51m02.17s,59910.73565656,15.628,,14.882,,10,0000,J235214.78+005103.3
1,1.956854,106.454299,358.06158333,0.85091666667,358.0621047,0.8507627,23h52m14.91s,00d51m02.75s,57367.78919944,15.477,0.195,14.883,,10,0000,J235214.78+005103.3
1,1.974717,111.458331,358.06158333,0.85091666667,358.0620939,0.850716,23h52m14.90s,00d51m02.58s,56832.31764595,16.404,0.434,15.342,0.496,10,0000,J235214.78+005103.3
1,2.011903,-9.903966,358.06158333,0.85091666667,358.0614872,0.8514672,23h52m14.76s,00d51m05.28s,59748.79463969,15.814,0.214,14.966,0.492,10,0000,J235214.78+005103.3
1,2.07834,118.96346,358.06158333,0.85091666667,358.0620885,0.8506371,23h52m14.90s,00d51m02.29s,59020.18322293,16.406,0.448,14.861,0.35,5,0000,J235214.78+005103.3
1,2.127877,167.726241,358.06158333,0.85091666667,358.061709,0.8503391,23h52m14.81s,00d51m01.22s,56832.12027267,16.01,0.262,15.359,,5,0000,J235214.78+005103.3
1,2.131195,-144.853436,358.06158333,0.85091666667,358.0612425,0.8504326,23h52m14.70s,00d51m01.56s,58652.98415061,16.243,0.353,14.711,,5,0000,J235214.78+005103.3
1,2.217756,131.38386,358.06158333,0.85091666667,358.0620456,0.8505094,23h52m14.89s,00d51m01.83s,57727.13478062,16.154,0.27,15.26,,10,0000,J235214.78+005103.3
1,2.239048,136.716494,358.06158333,0.85091666667,358.0620098,0.8504639,23h52m14.88s,00d51m01.67s,58652.85324736,15.914,0.222,14.695,0.405,10,0000,J235214.78+005103.3
1,2.255699,107.706207,358.06158333,0.85091666667,358.0621803,0.8507261,23h52m14.92s,00d51m02.61s,58090.7918781,16.177,0.275,15.054,0.397,5,0000,J235214.78+005103.3
1,2.317781,-151.288033,358.06158333,0.85091666667,358.061274,0.850352,23h52m14.71s,00d51m01.27s,58090.85732988,16.097,0.366,15.18,0.42,10,0000,J235214.78+005103.3
1,2.380015,130.660497,358.06158333,0.85091666667,358.0620849,0.8504859,23h52m14.90s,00d51m01.75s,60116.38577282,16.46,0.388,14.699,0.369,10,0000,J235214.78+005103.3
1,2.469319,35.984242,358.06158333,0.85091666667,358.0619864,0.8514717,23h52m14.88s,00d51m05.30s,57727.33126341,15.269,,14.751,,10,0000,J235214.78+005103.3
1,2.492221,-41.80588,358.06158333,0.85091666667,358.0611218,0.8514327,23h52m14.67s,00d51m05.16s,58653.24570249,15.865,0.204,14.806,,10,0000,J235214.78+005103.3
1,2.552306,-158.198765,358.06158333,0.85091666667,358.06132,0.8502584,23h52m14.72s,00d51m00.93s,57193.27773472,16.074,0.256,14.916,,10,0000,J235214.78+005103.3
1,2.622243,-71.52418,358.06158333,0.85091666667,358.0608924,0.8511475,23h52m14.61s,00d51m04.13s,57924.73447639,16.549,0.387,15.113,0.424,10,0000,J235214.78+005103.3
1,2.957381,-44.390249,358.06158333,0.85091666667,358.0610086,0.8515037,23h52m14.64s,00d51m05.41s,60115.80180135,15.491,0.267,15.023,,10,0000,J235214.78+005103.3
1,2.981549,-140.565396,358.06158333,0.85091666667,358.0610572,0.850277,23h52m14.65s,00d51m01.00s,58289.19668463,15.108,0.158,15.239,,10,0000,J235214.78+005103.3
2,0.037262,-99.827658,358.663125,0.96441666667,358.6631148,0.9644149,23h54m39.15s,00d57m51.89s,58815.76975392,13.755,0.05,12.864,0.071,5,0000,J235439.15+005751.9
2,0.038257,111.336995,358.663125,0.96441666667,358.6631349,0.9644128,23h54m39.15s,00d57m51.89s,58451.83985097,13.712,0.046,12.837,0.065,10,0000,J235439.15+005751.9
2,0.052503,139.360107,358.663125,0.96441666667,358.6631345,0.9644056,23h54m39.15s,00d57m51.86s,58289.78574949,13.782,0.047,12.786,0.062,5,0000,J235439.15+005751.9
2,0.054392,-68.923468,358.663125,0.96441666667,358.6631109,0.9644221,23h54m39.15s,00d57m51.92s,59385.40356407,14.087,0.055,13.006,0.143,10,0000,J235439.15+005751.9
2,0.054989,19.104615,358.663125,0.96441666667,358.66313,0.9644311,23h54m39.15s,00d57m51.95s,57369.03495161,14.394,0.065,13.696,0.107,10,0000,J235439.15+005751.9
2,0.059485,135.90306,358.663125,0.96441666667,358.6631365,0.9644048,23h54m39.15s,00d57m51.86s,59749.57751289,14.384,0.1,13.394,0.157,10,0000,J235439.15+005751.9
2,0.061019,-66.961216,358.663125,0.96441666667,358.6631094,0.9644233,23h54m39.15s,00d57m51.92s,59183.10976079,14.046,0.054,13.035,0.066,10,0000,J235439.15+005751.9
2,0.065608,99.050151,358.663125,0.96441666667,358.663143,0.9644138,23h54m39.15s,00d57m51.89s,57558.34949448,14.323,0.09,13.282,0.082,10,0000,J235439.15+005751.9
2,0.066143,95.204572,358.663125,0.96441666667,358.6631433,0.964415,23h54m39.15s,00d57m51.89s,58289.91652549,13.759,0.047,12.836,0.092,10,0000,J235439.15+005751.9
2,0.068082,-79.540169,358.663125,0.96441666667,358.6631064,0.9644201,23h54m39.15s,00d57m51.91s,57558.61168306,14.069,0.058,13.259,0.096,5,0000,J235439.15+005751.9
2,0.068631,-110.148333,358.663125,0.96441666667,358.6631071,0.9644101,23h54m39.15s,00d57m51.88s,59547.70651262,14.164,0.055,13.264,0.077,10,0000,J235439.15+005751.9
2,0.06968,-142.068376,358.663125,0.96441666667,358.6631131,0.9644014,23h54m39.15s,00d57m51.85s,59547.96781007,14.206,0.066,13.138,0.071,10,0000,J235439.15+005751.9
