cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,clon,clat,mjd,w1mpro,w1sigmpro,w2mpro,w2sigmpro,qual_frame,cc_flags,name
1,0.129001,-170.415714,136.24966667,-0.70191666667,136.2496607,-0.701952,09h04m59.92s,-00d42m07.03s,59687.35028341,14.827,0.088,14.592,0.323,10,0000,J090459.92-004206.9
1,0.130411,167.998174,136.24966667,-0.70191666667,136.2496742,-0.7019521,09h04m59.92s,-00d42m07.03s,57702.73792771,14.742,0.115,14.37,0.215,10,0000,J090459.92-004206.9
1,0.131138,106.479467,136.24966667,-0.70191666667,136.2497016,-0.701927,09h04m59.93s,-00d42m06.94s,56782.80035819,14.478,0.08,14.207,0.208,10,0000,J090459.92-004206.9
1,0.135087,131.437023,136.24966667,-0.70191666667,136.2496948,-0.7019415,09h04m59.93s,-00d42m06.99s,56783.12939972,14.502,0.071,14.306,0.251,10,0000,J090459.92-004206.9
1,0.139874,25.508167,136.24966667,-0.70191666667,136.2496834,-0.7018816,09h04m59.92s,-00d42m06.77s,59529.57664461,14.767,0.082,14.301,0.216,5,0000,J090459.92-004206.9
1,0.143034,159.164084,136.24966667,-0.70191666667,136.2496808,-0.7019538,09h04m59.92s,-00d42m07.03s,60051.36421493,14.668,0.075,14.242,0.146,10,0000,J090459.92-004206.9
1,0.152197,173.84485,136.24966667,-0.70191666667,136.2496712,-0.7019587,09h04m59.92s,-00d42m07.05s,60050.77947897,14.727,0.077,14.506,0.195,10,0000,J090459.92-004206.9
1,0.152385,-154.586817,136.24966667,-0.70191666667,136.2496485,-0.7019549,09h04m59.92s,-00d42m07.04s,58797.81586519,14.825,0.092,13.873,0.243,10,0000,J090459.92-004206.9
1,0.1542,16.036124,136.24966667,-0.70191666667,136.2496785,-0.7018755,09h04m59.92s,-00d42m06.75s,60418.20451098,14.558,0.092,14.242,,10,0000,J090459.92-004206.9
1,0.154759,-167.279364,136.24966667,-0.70191666667,136.2496572,-0.7019586,09h04m59.92s,-00d42m07.05s,56786.02505677,14.61,0.079,14.535,0.372,10,0000,J090459.92-004206.9
1,0.154785,5.917889,136.24966667,-0.70191666667,136.2496711,-0.7018739,09h04m59.92s,-00d42m06.75s,58069.55214344,14.837,0.102,14.02,0.182,10,0000,J090459.92-004206.9
1,0.155132,140.463241,136.24966667,-0.70191666667,136.2496941,-0.7019499,09h04m59.93s,-00d42m07.02s,58434.01189204,14.778,0.097,14.397,0.242,10,0000,J090459.92-004206.9
1,0.156937,2.015548,136.24966667,-0.70191666667,136.2496682,-0.7018731,09h04m59.92s,-00d42m06.74s,58069.81407817,14.504,0.07,13.99,0.169,10,0000,J090459.92-004206.9
1,0.157992,80.866081,136.24966667,-0.70191666667,136.24971,-0.7019097,09h04m59.93s,-00d42m06.87s,58955.66991788,14.481,0.066,14.213,0.197,10,0000,J090459.92-004206.9
1,0.165736,174.599402,136.24966667,-0.70191666667,136.249671,-0.7019625,09h04m59.92s,-00d42m07.07s,56782.53715054,14.569,0.078,13.964,0.191,10,0000,J090459.92-004206.9
1,0.170573,39.488652,136.24966667,-0.70191666667,136.2496968,-0.7018801,09h04m59.93s,-00d42m06.77s,56976.88844515,14.438,0.076,14.21,0.191,10,0000,J090459.92-004206.9
1,0.17246,96.151352,136.24966667,-0.70191666667,136.2497143,-0.7019218,09h04m59.93s,-00d42m06.92s,58433.94644037,15.018,0.1,14.66,0.381,10,0000,J090459.92-004206.9
1,0.175876,31.920579,136.24966667,-0.70191666667,136.2496925,-0.7018752,09h04m59.93s,-00d42m06.75s,59687.21976204,14.705,0.076,14.08,0.189,10,0000,J090459.92-004206.9
1,0.176579,-178.520332,136.24966667,-0.70191666667,136.2496654,-0.7019657,09h04m59.92s,-00d42m07.08s,58798.07754454,14.508,0.09,14.036,0.254,10,0000,J090459.92-004206.9
1,0.179129,155.37661,136.24966667,-0.70191666667,136.2496874,-0.7019619,09h04m59.92s,-00d42m07.06s,57702.67234851,14.935,0.111,14.528,0.227,10,0000,J090459.92-004206.9
1,0.185663,-174.474061,136.24966667,-0.70191666667,136.2496617,-0.701968,09h04m59.92s,-00d42m07.08s,59319.87740706,14.787,0.079,14.012,0.167,10,0000,J090459.92-004206.9
1,0.187793,134.147824,136.24966667,-0.70191666667,136.2497041,-0.701953,09h04m59.93s,-00d42m07.03s,59893.63301941,14.734,0.084,14.715,0.339,5,0000,J090459.92-004206.9
1,0.188962,26.026376,136.24966667,-0.70191666667,136.2496897,-0.7018695,09h04m59.93s,-00d42m06.73s,58433.81553691,14.802,0.133,13.921,0.146,10,0000,J090459.92-004206.9
1,0.189482,116.680362,136.24966667,-0.70191666667,136.2497137,-0.7019403,09h04m59.93s,-00d42m06.99s,58955.60446619,14.532,0.07,14.196,0.158,10,0000,J090459.92-004206.9
1,0.190084,-162.058158,136.24966667,-0.70191666667,136.2496504,-0.7019669,09h04m59.92s,-00d42m07.08s,58798.40467554,14.55,0.073,13.995,0.166,10,0000,J090459.92-004206.9
1,0.192919,-143.780783,136.24966667,-0.70191666667,136.249635,-0.7019599,09h04m59.91s,-00d42m07.06s,60260.96898698,14.879,0.09,14.316,0.217,5,0000,J090459.92-004206.9
1,0.194418,134.026889,136.24966667,-0.70191666667,136.2497055,-0.7019542,09h04m59.93s,-00d42m07.04s,57339.10227625,14.873,0.089,13.98,0.148,0,0000,J090459.92-004206.9
1,0.197526,144.796142,136.24966667,-0.70191666667,136.2496983,-0.7019615,09h04m59.93s,-00d42m07.06s,59686.63222459,14.648,0.074,14.512,0.195,10,0000,J090459.92-004206.9
1,0.199125,80.985425,136.24966667,-0.70191666667,136.2497213,-0.701908,09h04m59.93s,-00d42m06.87s,58433.42282666,14.825,0.089,13.925,0.155,10,0000,J090459.92-004206.9
1,0.209402,-81.729993,136.24966667,-0.70191666667,136.2496091,-0.7019083,09h04m59.91s,-00d42m06.87s,60051.36408757,14.459,0.076,14.365,0.209,10,0000,J090459.92-004206.9
1,0.209723,69.116394,136.24966667,-0.70191666667,136.2497211,-0.7018959,09h04m59.93s,-00d42m06.83s,58798.14299623,14.72,0.086,13.941,0.152,10,0000,J090459.92-004206.9
1,0.211108,115.270384,136.24966667,-0.70191666667,136.2497197,-0.7019417,09h04m59.93s,-00d42m06.99s,57144.68219987,14.631,0.077,13.406,0.133,10,0000,J090459.92-004206.9
1,0.213383,-41.098927,136.24966667,-0.70191666667,136.2496277,-0.701872,09h04m59.91s,-00d42m06.74s,58591.72049628,14.652,0.082,13.966,0.252,10,0000,J090459.92-004206.9
1,0.217195,-33.916346,136.24966667,-0.70191666667,136.249633,-0.7018666,09h04m59.91s,-00d42m06.72s,57144.61649334,14.677,0.083,14.04,0.18,10,0000,J090459.92-004206.9
1,0.220111,-103.461476,136.24966667,-0.70191666667,136.2496072,-0.7019309,09h04m59.91s,-00d42m06.95s,56976.75703223,14.675,0.074,14.322,0.259,10,0000,J090459.92-004206.9
1,0.220406,-19.627284,136.24966667,-0.70191666667,136.2496461,-0.701859,09h04m59.92s,-00d42m06.69s,60051.62398438,14.844,0.084,14.361,0.196,10,0000,J090459.92-004206.9
1,0.22412,151.158768,136.24966667,-0.70191666667,136.2496967,-0.7019712,09h04m59.93s,-00d42m07.10s,57702.93441059,14.767,0.088,14.382,0.237,10,0000,J090459.92-004206.9
1,0.224342,-76.765541,136.24966667,-0.70191666667,136.249606,-0.7019024,09h04m59.91s,-00d42m06.85s,60418.26919862,14.881,0.101,14.839,0.506,10,0000,J090459.92-004206.9
1,0.224403,148.649322,136.24966667,-0.70191666667,136.2496991,-0.7019699,09h04m59.93s,-00d42m07.09s,57864.13690514,14.733,0.082,14.278,0.263,10,0000,J090459.92-004206.9
1,0.224752,65.321506,136.24966667,-0.70191666667,136.2497234,-0.7018906,09h04m59.93s,-00d42m06.81s,56973.27254928,14.634,0.08,14.259,0.242,10,0000,J090459.92-004206.9
1,0.224902,127.850256,136.24966667,-0.70191666667,136.249716,-0.701955,09h04m59.93s,-00d42m07.04s,57144.55091424,14.476,0.067,13.971,0.167,10,0000,J090459.92-004206.9
1,0.225482,-179.756078,136.24966667,-0.70191666667,136.2496664,-0.7019793,09h04m59.92s,-00d42m07.13s,60418.3333769,14.672,0.083,14.455,0.376,10,0000,J090459.92-004206.9
1,0.22655,54.80955,136.24966667,-0.70191666667,136.2497181,-0.7018804,09h04m59.93s,-00d42m06.77s,57338.70880089,14.788,0.111,14.122,0.177,10,0000,J090459.92-004206.9
1,0.227721,115.000302,136.24966667,-0.70191666667,136.249724,-0.7019434,09h04m59.93s,-00d42m07.00s,58434.40447478,14.859,0.091,14.236,0.192,10,0000,J090459.92-004206.9
1,0.229041,-116.043207,136.24966667,-0.70191666667,136.2496095,-0.7019446,09h04m59.91s,-00d42m07.00s,56973.40408951,14.592,0.076,14.129,0.278,10,0000,J090459.92-004206.9
1,0.23204,-173.43779,136.24966667,-0.70191666667,136.2496593,-0.7019807,09h04m59.92s,-00d42m07.13s,57144.81348552,14.715,0.082,14.271,0.165,10,0000,J090459.92-004206.9
1,0.232925,64.977893,136.24966667,-0.70191666667,136.2497253,-0.7018893,09h04m59.93s,-00d42m06.80s,56976.69119846,14.672,0.08,14.199,0.24,10,0000,J090459.92-004206.9
1,0.234975,12.324792,136.24966667,-0.70191666667,136.2496806,-0.7018529,09h04m59.92s,-00d42m06.67s,57503.93176471,14.698,0.082,14.245,0.222,10,0000,J090459.92-004206.9
1,0.235849,-75.623364,136.24966667,-0.70191666667,136.2496032,-0.7019004,09h04m59.90s,-00d42m06.84s,59687.21963468,14.649,0.102,14.36,0.207,10,0000,J090459.92-004206.9
1,0.236707,97.896561,136.24966667,-0.70191666667,136.2497318,-0.7019257,09h04m59.94s,-00d42m06.93s,56786.15672414,14.603,0.078,14.301,0.347,10,0000,J090459.92-004206.9
1,0.237883,100.228049,136.24966667,-0.70191666667,136.2497317,-0.7019284,09h04m59.94s,-00d42m06.94s,57863.87509797,14.778,0.08,14.705,0.31,10,0000,J090459.92-004206.9
1,0.23977,-24.164689,136.24966667,-0.70191666667,136.2496394,-0.7018559,09h04m59.91s,-00d42m06.68s,57503.07999976,14.772,0.085,14.22,0.196,10,0000,J090459.92-004206.9
1,0.240549,45.098901,136.24966667,-0.70191666667,136.249714,-0.7018695,09h04m59.93s,-00d42m06.73s,60260.38730734,14.758,0.084,14.267,0.197,10,0000,J090459.92-004206.9
1,0.241204,-23.451534,136.24966667,-0.70191666667,136.24964,-0.7018552,09h04m59.91s,-00d42m06.68s,56973.66704244,14.684,0.091,14.647,0.348,10,0000,J090459.92-004206.9
1,0.245042,152.972411,136.24966667,-0.70191666667,136.2496976,-0.7019773,09h04m59.93s,-00d42m07.12s,58434.27357141,14.685,0.081,13.854,0.186,5,0000,J090459.92-004206.9
1,0.24649,-62.734656,136.24966667,-0.70191666667,136.2496058,-0.7018853,09h04m59.91s,-00d42m06.79s,57145.07593012,14.616,0.078,14.082,0.186,10,0000,J090459.92-004206.9
1,0.247924,107.085588,136.24966667,-0.70191666667,136.2497325,-0.7019369,09h04m59.94s,-00d42m06.97s,58224.63889535,14.765,0.086,14.359,0.199,10,0000,J090459.92-004206.9
1,0.248928,149.753387,136.24966667,-0.70191666667,136.2497015,-0.7019764,09h04m59.93s,-00d42m07.12s,58069.61772307,14.856,0.09,14.301,0.206,10,0000,J090459.92-004206.9
1,0.250442,54.63262,136.24966667,-0.70191666667,136.2497234,-0.7018764,09h04m59.93s,-00d42m06.76s,59319.68130668,14.665,0.075,14.248,0.225,10,0000,J090459.92-004206.9
1,0.254011,129.135352,136.24966667,-0.70191666667,136.2497214,-0.7019612,09h04m59.93s,-00d42m07.06s,60418.78287972,14.865,0.098,14.566,0.385,10,0000,J090459.92-004206.9
1,0.256206,-153.940701,136.24966667,-0.70191666667,136.2496354,-0.7019806,09h04m59.91s,-00d42m07.13s,60418.07653644,14.737,0.091,14.804,0.517,10,0000,J090459.92-004206.9
1,0.25934,173.9179,136.24966667,-0.70191666667,136.2496743,-0.7019883,09h04m59.92s,-00d42m07.16s,58798.20832056,14.854,0.093,14.246,0.241,10,0000,J090459.92-004206.9
1,0.259787,-178.359011,136.24966667,-0.70191666667,136.2496646,-0.7019888,09h04m59.92s,-00d42m07.16s,57144.2226365,14.619,0.097,,,10,0000,J090459.92-004206.9
1,0.261867,102.088303,136.24966667,-0.70191666667,136.2497378,-0.7019319,09h04m59.94s,-00d42m06.95s,56782.27394229,14.555,0.072,14.06,0.173,10,0000,J090459.92-004206.9
1,0.262358,-103.84022,136.24966667,-0.70191666667,136.2495959,-0.7019341,09h04m59.90s,-00d42m06.96s,58955.86601878,14.641,0.074,14.051,0.141,10,0000,J090459.92-004206.9
1,0.264902,-153.993797,136.24966667,-0.70191666667,136.2496344,-0.7019828,09h04m59.91s,-00d42m07.14s,57703.06544164,14.623,0.1,14.283,0.202,10,0000,J090459.92-004206.9
1,0.265085,-179.636908,136.24966667,-0.70191666667,136.2496662,-0.7019903,09h04m59.92s,-00d42m07.17s,60051.4935903,14.745,0.084,13.979,0.153,10,0000,J090459.92-004206.9
1,0.265827,175.702786,136.24966667,-0.70191666667,136.2496722,-0.7019903,09h04m59.92s,-00d42m07.17s,56785.76184934,14.462,0.068,14.66,0.379,10,0000,J090459.92-004206.9
1,0.266025,-27.800101,136.24966667,-0.70191666667,136.2496322,-0.7018513,09h04m59.91s,-00d42m06.66s,58224.44266741,14.843,0.126,14.023,0.131,10,0000,J090459.92-004206.9
1,0.271856,-87.824453,136.24966667,-0.70191666667,136.2495912,-0.7019138,09h04m59.90s,-00d42m06.89s,58066.54085547,14.636,0.079,14.196,,10,0000,J090459.92-004206.9
1,0.272064,143.991393,136.24966667,-0.70191666667,136.2497111,-0.7019778,09h04m59.93s,-00d42m07.12s,58066.73733794,14.696,0.094,14.272,0.259,10,0000,J090459.92-004206.9
1,0.272165,14.580504,136.24966667,-0.70191666667,136.2496857,-0.7018435,09h04m59.92s,-00d42m06.64s,57863.94054975,14.874,0.089,14.34,0.244,10,0000,J090459.92-004206.9
1,0.276786,14.408739,136.24966667,-0.70191666667,136.2496858,-0.7018422,09h04m59.92s,-00d42m06.63s,58798.27377215,14.653,0.087,14.247,0.193,5,0000,J090459.92-004206.9
1,0.277664,-172.875513,136.24966667,-0.70191666667,136.2496571,-0.7019932,09h04m59.92s,-00d42m07.18s,57144.4852078,14.514,0.085,14.106,0.15,10,0000,J090459.92-004206.9
1,0.279703,103.876285,136.24966667,-0.70191666667,136.2497421,-0.7019353,09h04m59.94s,-00d42m06.97s,58069.55227075,14.644,0.076,14.404,0.266,10,0000,J090459.92-004206.9
1,0.280863,62.382203,136.24966667,-0.70191666667,136.2497358,-0.7018805,09h04m59.94s,-00d42m06.77s,56974.25878215,14.645,0.085,14.39,0.34,10,0000,J090459.92-004206.9
1,0.285506,-50.010402,136.24966667,-0.70191666667,136.2496059,-0.7018657,09h04m59.91s,-00d42m06.72s,57503.66970271,14.791,0.1,14.243,0.219,10,0000,J090459.92-004206.9
1,0.289897,69.298198,136.24966667,-0.70191666667,136.249742,-0.7018882,09h04m59.94s,-00d42m06.80s,59319.55053072,14.792,0.13,14.241,0.222,10,0000,J090459.92-004206.9
1,0.290484,81.614899,136.24966667,-0.70191666667,136.2497465,-0.7019049,09h04m59.94s,-00d42m06.86s,58224.50760985,14.814,0.082,14.494,0.194,10,0000,J090459.92-004206.9
1,0.291203,-168.038038,136.24966667,-0.70191666667,136.2496499,-0.7019958,09h04m59.92s,-00d42m07.18s,58956.19251315,14.562,0.071,14.397,0.186,10,0000,J090459.92-004206.9
1,0.291446,149.054323,136.24966667,-0.70191666667,136.2497083,-0.7019861,09h04m59.93s,-00d42m07.15s,57503.40764081,14.663,0.073,14.232,0.166,10,0000,J090459.92-004206.9
1,0.295263,30.502626,136.24966667,-0.70191666667,136.2497083,-0.701846,09h04m59.93s,-00d42m06.65s,60415.50634689,14.626,0.078,14.655,0.27,10,0000,J090459.92-004206.9
1,0.296228,177.95723,136.24966667,-0.70191666667,136.2496696,-0.7019989,09h04m59.92s,-00d42m07.20s,57503.53867176,14.847,0.088,14.295,0.189,10,0000,J090459.92-004206.9
1,0.300324,15.812193,136.24966667,-0.70191666667,136.2496894,-0.7018364,09h04m59.93s,-00d42m06.61s,57144.81335821,14.615,0.084,13.929,0.122,10,0000,J090459.92-004206.9
1,0.303948,87.171269,136.24966667,-0.70191666667,136.249751,-0.7019125,09h04m59.94s,-00d42m06.89s,58070.27224013,14.853,0.103,14.357,0.221,10,0000,J090459.92-004206.9
1,0.306632,-7.397024,136.24966667,-0.70191666667,136.2496557,-0.7018322,09h04m59.92s,-00d42m06.60s,56976.16529227,14.653,0.098,14.301,0.302,10,0000,J090459.92-004206.9
1,0.309299,11.910687,136.24966667,-0.70191666667,136.2496844,-0.7018326,09h04m59.92s,-00d42m06.60s,59893.50275264,14.639,0.098,13.874,0.214,10,0000,J090459.92-004206.9
1,0.316601,115.11956,136.24966667,-0.70191666667,136.2497463,-0.701954,09h04m59.94s,-00d42m07.03s,59893.76328613,14.773,0.092,14.277,0.207,10,0000,J090459.92-004206.9
1,0.31714,48.157286,136.24966667,-0.70191666667,136.2497323,-0.7018579,09h04m59.94s,-00d42m06.69s,60415.69964641,14.8,0.084,14.399,0.263,10,0000,J090459.92-004206.9
1,0.318223,-3.090911,136.24966667,-0.70191666667,136.2496619,-0.7018284,09h04m59.92s,-00d42m06.58s,59687.4808049,14.687,0.075,14.385,0.22,10,0000,J090459.92-004206.9
1,0.320069,115.827045,136.24966667,-0.70191666667,136.2497467,-0.7019554,09h04m59.94s,-00d42m07.04s,59320.13883177,14.991,0.122,14.385,0.192,10,0000,J090459.92-004206.9
1,0.320596,76.316442,136.24966667,-0.70191666667,136.2497532,-0.7018956,09h04m59.94s,-00d42m06.82s,56785.82768304,14.51,0.073,14.255,0.351,10,0000,J090459.92-004206.9
1,0.3222,86.434047,136.24966667,-0.70191666667,136.249756,-0.7019111,09h04m59.94s,-00d42m06.88s,58591.13168554,14.765,0.081,14.337,0.248,10,0000,J090459.92-004206.9
1,0.323505,136.084207,136.24966667,-0.70191666667,136.249729,-0.7019814,09h04m59.93s,-00d42m07.13s,58433.55322076,14.792,0.095,14.436,0.21,10,0000,J090459.92-004206.9
1,0.324473,19.867681,136.24966667,-0.70191666667,136.2496973,-0.7018319,09h04m59.93s,-00d42m06.59s,58066.67188624,14.674,0.106,14.221,0.263,10,0000,J090459.92-004206.9
1,0.324959,162.175171,136.24966667,-0.70191666667,136.2496943,-0.7020026,09h04m59.93s,-00d42m07.21s,58069.74862647,14.574,0.073,14.563,0.282,10,0000,J090459.92-004206.9
1,0.326347,-151.061808,136.24966667,-0.70191666667,136.2496228,-0.701996,09h04m59.91s,-00d42m07.19s,59165.42493655,14.749,0.086,13.759,0.169,10,0000,J090459.92-004206.9
1,0.329778,-4.926026,136.24966667,-0.70191666667,136.2496588,-0.7018254,09h04m59.92s,-00d42m06.57s,56976.75690492,14.437,0.073,14.205,0.194,10,0000,J090459.92-004206.9
1,0.329821,1.897204,136.24966667,-0.70191666667,136.2496697,-0.7018251,09h04m59.92s,-00d42m06.57s,58224.3117639,14.801,0.095,14.287,0.158,10,0000,J090459.92-004206.9
1,0.331385,51.688034,136.24966667,-0.70191666667,136.2497389,-0.7018596,09h04m59.94s,-00d42m06.69s,58232.42600008,14.862,0.125,14.089,,10,0000,J090459.92-004206.9
1,0.33403,133.299064,136.24966667,-0.70191666667,136.2497342,-0.7019803,09h04m59.94s,-00d42m07.13s,58798.33922384,14.594,0.075,14.35,0.24,10,0000,J090459.92-004206.9
1,0.334049,116.658817,136.24966667,-0.70191666667,136.2497496,-0.7019583,09h04m59.94s,-00d42m07.05s,56782.99785953,14.543,0.071,14.118,0.186,10,0000,J090459.92-004206.9
1,0.334057,-20.412515,136.24966667,-0.70191666667,136.2496343,-0.7018297,09h04m59.91s,-00d42m06.59s,57338.51206331,14.671,0.079,14.268,0.214,10,0000,J090459.92-004206.9
1,0.336701,72.151393,136.24966667,-0.70191666667,136.2497557,-0.701888,09h04m59.94s,-00d42m06.80s,60418.39768258,14.636,0.094,14.164,,10,0000,J090459.92-004206.9
1,0.336756,86.097363,136.24966667,-0.70191666667,136.24976,-0.7019103,09h04m59.94s,-00d42m06.88s,60261.22824703,14.948,0.11,13.974,0.192,10,0000,J090459.92-004206.9
1,0.337664,113.788355,136.24966667,-0.70191666667,136.2497525,-0.7019545,09h04m59.94s,-00d42m07.04s,56785.8933894,14.642,0.089,13.982,0.235,10,0000,J090459.92-004206.9
1,0.338701,27.216942,136.24966667,-0.70191666667,136.2497097,-0.701833,09h04m59.93s,-00d42m06.60s,56973.60133602,14.567,0.077,14.772,0.384,10,0000,J090459.92-004206.9
1,0.348322,-110.783864,136.24966667,-0.70191666667,136.2495762,-0.701951,09h04m59.90s,-00d42m07.02s,58956.32379852,14.682,0.087,14.229,0.192,10,0000,J090459.92-004206.9
1,0.349225,5.461391,136.24966667,-0.70191666667,136.2496759,-0.7018201,09h04m59.92s,-00d42m06.55s,59686.76274598,14.061,0.078,14.149,0.177,10,0000,J090459.92-004206.9
1,0.354132,43.995656,136.24966667,-0.70191666667,136.249735,-0.7018459,09h04m59.94s,-00d42m06.65s,58225.16250951,14.693,0.076,14.149,0.142,10,0000,J090459.92-004206.9
1,0.35446,-23.24797,136.24966667,-0.70191666667,136.2496278,-0.7018262,09h04m59.91s,-00d42m06.57s,57703.32750368,14.913,0.093,14.437,0.2,10,0000,J090459.92-004206.9
1,0.355191,143.035385,136.24966667,-0.70191666667,136.249726,-0.7019955,09h04m59.93s,-00d42m07.18s,60050.90936369,15.07,0.166,14.324,0.302,10,0000,J090459.92-004206.9
1,0.358776,66.983543,136.24966667,-0.70191666667,136.2497584,-0.7018777,09h04m59.94s,-00d42m06.76s,58224.70434715,14.796,0.083,14.571,0.278,10,0000,J090459.92-004206.9
1,0.360975,68.550801,136.24966667,-0.70191666667,136.24976,-0.70188,09h04m59.94s,-00d42m06.77s,60415.31419396,14.731,0.079,14.247,0.182,10,0000,J090459.92-004206.9
1,0.362549,87.685722,136.24966667,-0.70191666667,136.2497673,-0.7019126,09h04m59.94s,-00d42m06.89s,60051.29914521,14.839,0.083,14.175,0.182,10,0000,J090459.92-004206.9
1,0.367017,164.274451,136.24966667,-0.70191666667,136.2496943,-0.7020148,09h04m59.93s,-00d42m07.25s,58070.01043332,14.674,0.079,14.391,0.205,10,0000,J090459.92-004206.9
