cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,clon,clat,mjd,w1mpro,w1sigmpro,w2mpro,w2sigmpro,qual_frame,cc_flags,name
1,0.006166,-159.101503,146.35052,29.218942,146.3505193,29.2189404,09h45m24.12s,29d13m08.19s,58224.90643277,14.22,0.06,12.998,0.07,10,0000,P21269
1,0.015641,-51.577183,146.35052,29.218942,146.3505161,29.2189447,09h45m24.12s,29d13m08.20s,58433.41709645,14.207,0.061,13.036,0.071,10,0000,P21269
1,0.01601,14.781065,146.35052,29.218942,146.3505213,29.2189463,09h45m24.13s,29d13m08.21s,57338.83422906,14.11,0.055,12.881,0.06,10,0000,P21269
1,0.023679,129.682816,146.35052,29.218942,146.3505258,29.2189378,09h45m24.13s,29d13m08.18s,57144.5566445,14.054,0.054,12.932,0.069,10,0000,P21269
1,0.027353,20.860069,146.35052,29.218942,146.3505231,29.2189491,09h45m24.13s,29d13m08.22s,58797.67935896,14.086,0.068,13.014,0.073,5,0000,P21269
1,0.029826,160.299803,146.35052,29.218942,146.3505232,29.2189342,09h45m24.13s,29d13m08.16s,58223.92478308,14.27,0.071,13.057,0.079,10,0000,P21269
1,0.033953,141.684126,146.35052,29.218942,146.3505267,29.2189346,09h45m24.13s,29d13m08.16s,56785.50437221,14.018,0.056,12.896,0.073,10,0000,P21269
1,0.034014,75.910788,146.35052,29.218942,146.3505305,29.2189443,09h45m24.13s,29d13m08.20s,59893.49702237,14.157,0.058,12.927,0.108,10,0000,P21269
1,0.03846,166.776857,146.35052,29.218942,146.3505228,29.2189316,09h45m24.13s,29d13m08.15s,60050.98016367,14.125,0.07,12.895,0.065,10,0000,P21269
1,0.039746,65.377264,146.35052,29.218942,146.3505315,29.2189466,09h45m24.13s,29d13m08.21s,56976.88271546,14.116,0.058,12.858,0.072,10,0000,P21269
1,0.042827,-38.57882,146.35052,29.218942,146.3505115,29.2189513,09h45m24.12s,29d13m08.22s,57144.49106538,14.125,0.058,12.956,0.062,10,0000,P21269
1,0.043333,23.956272,146.35052,29.218942,146.3505256,29.218953,09h45m24.13s,29d13m08.23s,59687.35601368,14.224,0.067,13.068,0.085,10,0000,P21269
1,0.044361,30.660249,146.35052,29.218942,146.3505272,29.2189526,09h45m24.13s,29d13m08.23s,56975.89660896,13.973,0.05,12.829,0.073,10,0000,P21269
1,0.045818,155.70425,146.35052,29.218942,146.350526,29.2189304,09h45m24.13s,29d13m08.15s,60415.44840818,13.79,0.045,12.83,0.06,10,0000,P21269
1,0.046966,39.957965,146.35052,29.218942,146.3505296,29.218952,09h45m24.13s,29d13m08.23s,59899.55767377,14.185,0.109,12.911,0.125,10,0000,P21269
1,0.047765,-22.020872,146.35052,29.218942,146.3505143,29.2189543,09h45m24.12s,29d13m08.24s,57864.20821454,14.441,0.067,13.063,0.068,10,0000,P21269
1,0.049099,45.26035,146.35052,29.218942,146.3505311,29.2189516,09h45m24.13s,29d13m08.23s,58434.00603441,14.189,0.065,13.161,0.123,5,0000,P21269
1,0.050096,15.645699,146.35052,29.218942,146.3505243,29.2189554,09h45m24.13s,29d13m08.24s,56976.55392854,14.035,0.061,12.887,0.072,5,0000,P21269
1,0.053901,-94.597046,146.35052,29.218942,146.3505029,29.2189408,09h45m24.12s,29d13m08.19s,58591.52999875,14.039,0.052,13.112,0.072,10,0000,P21269
1,0.054932,159.579873,146.35052,29.218942,146.3505261,29.2189277,09h45m24.13s,29d13m08.14s,56782.87192223,13.984,0.047,12.919,0.103,10,0000,P21269
1,0.058441,-138.190564,146.35052,29.218942,146.3505076,29.2189299,09h45m24.12s,29d13m08.15s,59686.63795486,14.265,0.066,13.286,0.097,10,0000,P21269
1,0.059453,-2.423063,146.35052,29.218942,146.3505192,29.2189585,09h45m24.12s,29d13m08.25s,59686.50743339,14.249,0.068,12.946,0.075,10,0000,P21269
1,0.059467,113.929012,146.35052,29.218942,146.3505373,29.2189353,09h45m24.13s,29d13m08.17s,58955.21735919,13.919,0.056,12.859,0.073,10,0000,P21269
1,0.059646,-8.176648,146.35052,29.218942,146.3505173,29.2189584,09h45m24.12s,29d13m08.25s,59893.10596743,14.148,0.056,13.075,0.085,10,0000,P21269
1,0.060881,-46.69141,146.35052,29.218942,146.3505059,29.2189536,09h45m24.12s,29d13m08.23s,57503.47895024,14.266,0.061,13.117,0.072,5,0000,P21269
1,0.062093,-51.657256,146.35052,29.218942,146.3505045,29.2189527,09h45m24.12s,29d13m08.23s,59319.29483637,14.048,0.05,12.855,0.056,10,0000,P21269
1,0.064007,10.178405,146.35052,29.218942,146.3505236,29.2189595,09h45m24.13s,29d13m08.25s,59164.69987418,13.979,0.056,12.875,0.063,10,0000,P21269
1,0.067792,-149.348364,146.35052,29.218942,146.350509,29.2189258,09h45m24.12s,29d13m08.13s,57503.67543297,14.282,0.058,13.007,0.065,10,0000,P21269
1,0.068167,-55.592236,146.35052,29.218942,146.3505021,29.2189527,09h45m24.12s,29d13m08.23s,57144.22849409,14.033,0.061,12.843,0.083,10,0000,P21269
1,0.068188,10.889672,146.35052,29.218942,146.3505241,29.2189606,09h45m24.13s,29d13m08.26s,60051.49932056,14.117,0.056,12.983,0.064,10,0000,P21269
1,0.070468,-103.591692,146.35052,29.218942,146.3504982,29.2189374,09h45m24.12s,29d13m08.17s,59165.41907898,13.966,0.054,12.974,0.067,10,0000,P21269
1,0.073494,177.794964,146.35052,29.218942,146.3505209,29.2189216,09h45m24.13s,29d13m08.12s,59529.37481397,14.154,0.057,13.145,0.082,5,0000,P21269
1,0.074792,-91.103201,146.35052,29.218942,146.3504962,29.2189416,09h45m24.12s,29d13m08.19s,57338.37517461,14.06,0.056,12.916,0.083,10,0000,P21269
1,0.075074,-161.706566,146.35052,29.218942,146.3505125,29.2189222,09h45m24.12s,29d13m08.12s,59320.01391338,14.05,0.052,12.939,0.077,10,0000,P21269
1,0.075221,-106.116019,146.35052,29.218942,146.350497,29.2189362,09h45m24.12s,29d13m08.17s,60050.91509395,13.987,0.049,12.855,0.061,10,0000,P21269
1,0.075385,-122.658297,146.35052,29.218942,146.3504998,29.2189307,09h45m24.12s,29d13m08.15s,59687.48653515,14.101,0.055,13.097,0.083,10,0000,P21269
1,0.075716,95.183014,146.35052,29.218942,146.350544,29.2189401,09h45m24.13s,29d13m08.18s,59319.94846164,13.96,0.048,12.87,0.057,10,0000,P21269
1,0.076228,-81.581455,146.35052,29.218942,146.350496,29.2189451,09h45m24.12s,29d13m08.20s,57144.29407321,14.074,0.055,12.795,0.058,10,0000,P21269
1,0.077494,-138.011689,146.35052,29.218942,146.3505035,29.218926,09h45m24.12s,29d13m08.13s,57503.41337108,14.263,0.056,13.17,0.083,10,0000,P21269
1,0.077725,19.113108,146.35052,29.218942,146.3505281,29.2189624,09h45m24.13s,29d13m08.26s,58591.85700265,14.088,0.059,12.896,0.083,10,0000,P21269
1,0.077863,-107.767148,146.35052,29.218942,146.3504964,29.2189354,09h45m24.12s,29d13m08.17s,58797.54845561,14.104,0.054,12.901,0.063,5,0000,P21269
1,0.078924,27.760326,146.35052,29.218942,146.3505317,29.2189614,09h45m24.13s,29d13m08.26s,59164.83065072,13.931,0.057,12.813,0.062,10,0000,P21269
1,0.080608,149.035269,146.35052,29.218942,146.3505332,29.2189228,09h45m24.13s,29d13m08.12s,58955.74097251,13.829,0.046,12.808,0.053,10,0000,P21269
1,0.081494,128.849905,146.35052,29.218942,146.3505402,29.2189278,09h45m24.13s,29d13m08.14s,57503.47882293,14.231,0.058,12.969,0.063,10,0000,P21269
1,0.081537,36.950979,146.35052,29.218942,146.3505356,29.2189601,09h45m24.13s,29d13m08.26s,58955.54436281,13.892,0.051,12.733,0.059,10,0000,P21269
1,0.082423,77.385778,146.35052,29.218942,146.3505456,29.218947,09h45m24.13s,29d13m08.21s,60414.74181006,13.87,0.051,12.855,0.063,10,0000,P21269
1,0.084397,11.162198,146.35052,29.218942,146.3505252,29.218965,09h45m24.13s,29d13m08.27s,60051.23993316,14.052,0.052,12.992,0.089,10,0000,P21269
1,0.085392,40.636672,146.35052,29.218942,146.3505377,29.21896,09h45m24.13s,29d13m08.26s,59165.15714503,13.847,0.065,12.902,0.074,5,0000,P21269
1,0.086404,-125.097655,146.35052,29.218942,146.3504975,29.2189282,09h45m24.12s,29d13m08.14s,59319.42561233,14.006,0.05,12.914,0.088,10,0000,P21269
1,0.089805,124.696759,146.35052,29.218942,146.3505435,29.2189278,09h45m24.13s,29d13m08.14s,57863.4878628,14.295,0.073,13.291,0.082,10,0000,P21269
1,0.089864,-85.17415,146.35052,29.218942,146.3504915,29.2189441,09h45m24.12s,29d13m08.20s,60260.2523291,14.032,0.052,12.999,0.08,5,0000,P21269
1,0.090658,-63.846526,146.35052,29.218942,146.3504941,29.2189531,09h45m24.12s,29d13m08.23s,59893.82275292,14.138,0.061,13.153,0.129,5,0000,P21269
1,0.091739,142.437318,146.35052,29.218942,146.3505378,29.2189218,09h45m24.13s,29d13m08.12s,58433.74435494,14.206,0.061,13.105,0.079,5,0000,P21269
1,0.093213,-17.457135,146.35052,29.218942,146.3505111,29.2189667,09h45m24.12s,29d13m08.28s,57503.28234008,14.279,0.06,13.047,0.075,5,0000,P21269
1,0.095124,-136.604898,146.35052,29.218942,146.3504992,29.2189228,09h45m24.12s,29d13m08.12s,58591.59532312,14.039,0.051,12.956,0.065,5,0000,P21269
1,0.096293,122.318145,146.35052,29.218942,146.3505459,29.2189277,09h45m24.13s,29d13m08.14s,57702.53571451,14.426,0.079,13.035,0.076,10,0000,P21269
1,0.096385,-18.433143,146.35052,29.218942,146.3505103,29.2189674,09h45m24.12s,29d13m08.28s,58955.34864451,13.837,0.047,13.049,0.122,10,0000,P21269
1,0.096842,-170.098651,146.35052,29.218942,146.3505147,29.2189155,09h45m24.12s,29d13m08.10s,56782.67454774,14.018,0.05,12.992,0.07,10,0000,P21269
1,0.097216,45.58213,146.35052,29.218942,146.3505421,29.2189609,09h45m24.13s,29d13m08.26s,57502.82354066,14.258,0.069,13.075,0.083,10,0000,P21269
1,0.09805,7.549432,146.35052,29.218942,146.3505241,29.218969,09h45m24.13s,29d13m08.29s,58433.8752584,14.233,0.069,12.702,0.088,10,0000,P21269
1,0.100519,-110.328244,146.35052,29.218942,146.35049,29.2189323,09h45m24.12s,29d13m08.16s,60415.190931,13.808,0.057,12.816,0.068,10,0000,P21269
1,0.1007,4.115226,146.35052,29.218942,146.3505223,29.2189699,09h45m24.13s,29d13m08.29s,60418.53126007,13.732,0.054,12.915,0.129,10,0000,P21269
1,0.106922,-95.022109,146.35052,29.218942,146.3504861,29.2189394,09h45m24.12s,29d13m08.18s,60260.64007303,13.925,0.05,13.014,0.078,10,0000,P21269
1,0.107971,160.094528,146.35052,29.218942,146.3505317,29.2189138,09h45m24.13s,29d13m08.09s,56976.29097492,13.943,0.056,12.864,0.066,10,0000,P21269
1,0.109663,-90.752371,146.35052,29.218942,146.3504851,29.2189416,09h45m24.12s,29d13m08.19s,56785.63591222,14.171,0.1,12.783,0.067,10,0000,P21269
1,0.110488,154.930992,146.35052,29.218942,146.3505349,29.2189142,09h45m24.13s,29d13m08.09s,58591.98790606,14.075,0.052,13.106,0.082,10,0000,P21269
1,0.111857,-28.523073,146.35052,29.218942,146.350503,29.2189693,09h45m24.12s,29d13m08.29s,57338.11285773,14.018,0.05,12.882,0.078,5,0000,P21269
1,0.113347,39.198285,146.35052,29.218942,146.3505428,29.2189664,09h45m24.13s,29d13m08.28s,56976.35680869,13.984,0.049,12.83,0.073,10,0000,P21269
1,0.113768,104.851233,146.35052,29.218942,146.350555,29.2189339,09h45m24.13s,29d13m08.16s,60415.57689214,13.843,0.054,12.855,0.075,10,0000,P21269
1,0.114567,-18.383843,146.35052,29.218942,146.3505085,29.2189722,09h45m24.12s,29d13m08.30s,58224.64475302,14.137,0.052,13.074,0.064,10,0000,P21269
1,0.115758,145.816488,146.35052,29.218942,146.3505407,29.2189154,09h45m24.13s,29d13m08.10s,60415.25561859,13.75,0.043,12.853,0.064,10,0000,P21269
1,0.119195,128.47495,146.35052,29.218942,146.3505497,29.2189214,09h45m24.13s,29d13m08.12s,60260.57551267,13.901,0.048,12.928,0.069,10,0000,P21269
1,0.121063,-97.518195,146.35052,29.218942,146.3504818,29.2189376,09h45m24.12s,29d13m08.18s,57863.88082824,14.381,0.064,13.067,0.086,10,0000,P21269
1,0.125743,-75.237992,146.35052,29.218942,146.3504813,29.2189509,09h45m24.12s,29d13m08.22s,59687.02964646,14.247,0.058,13.187,0.081,10,0000,P21269
1,0.126587,-157.988765,146.35052,29.218942,146.3505049,29.2189094,09h45m24.12s,29d13m08.07s,56785.04367236,13.919,0.044,12.834,0.065,10,0000,P21269
1,0.126712,-47.010639,146.35052,29.218942,146.3504905,29.218966,09h45m24.12s,29d13m08.28s,58798.2025903,14.061,0.052,12.928,0.065,5,0000,P21269
1,0.127805,171.375319,146.35052,29.218942,146.3505261,29.2189069,09h45m24.13s,29d13m08.06s,60051.10953904,14.122,0.072,12.97,0.088,10,0000,P21269
1,0.128303,-131.466401,146.35052,29.218942,146.3504894,29.2189184,09h45m24.12s,29d13m08.11s,59319.68703693,14.039,0.051,13.024,0.079,10,0000,P21269
1,0.130061,-154.83854,146.35052,29.218942,146.3505024,29.2189093,09h45m24.12s,29d13m08.07s,59529.50495332,14.226,0.056,12.98,0.081,10,0000,P21269
1,0.131857,-55.776089,146.35052,29.218942,146.3504853,29.2189626,09h45m24.12s,29d13m08.27s,56782.54288023,14.028,0.049,12.874,0.07,10,0000,P21269
1,0.132776,-72.484833,146.35052,29.218942,146.3504797,29.2189531,09h45m24.12s,29d13m08.23s,57702.66661824,14.261,0.062,13.057,0.081,10,0000,P21269
1,0.133845,-101.79527,146.35052,29.218942,146.3504783,29.2189344,09h45m24.11s,29d13m08.16s,59165.54947295,14.013,0.057,12.831,0.071,10,0000,P21269
1,0.133906,-169.72783,146.35052,29.218942,146.3505124,29.2189054,09h45m24.12s,29d13m08.06s,56785.89924701,14.027,0.052,12.92,0.084,10,0000,P21269
1,0.137619,89.700225,146.35052,29.218942,146.3505638,29.2189422,09h45m24.14s,29d13m08.19s,56976.55405586,14.015,0.052,12.875,0.066,10,0000,P21269
