cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,clon,clat,mjd,w1mpro,w1sigmpro,w2mpro,w2sigmpro,qual_frame,cc_flags,name
1,0.070776,-54.200972,130.58383,7.9384406,130.5838139,7.9384521,08h42m20.12s,07d56m18.43s,58790.75026749,12.985,0.033,12.49,0.049,10,0000,P18234
1,0.070962,143.279011,130.58383,7.9384406,130.5838419,7.9384248,08h42m20.12s,07d56m18.33s,57695.53121969,12.829,0.036,12.535,0.061,10,0000,P18234
1,0.071776,-54.067782,130.58383,7.9384406,130.5838137,7.9384523,08h42m20.12s,07d56m18.43s,57134.24720999,12.877,0.029,12.427,0.044,10,0000,P18234
1,0.074321,-20.794042,130.58383,7.9384406,130.5838226,7.9384599,08h42m20.12s,07d56m18.46s,58216.72152213,12.9,0.031,12.565,0.061,10,0000,P18234
1,0.074646,-106.243439,130.58383,7.9384406,130.5838099,7.9384348,08h42m20.11s,07d56m18.37s,59676.31911913,12.913,0.029,12.564,0.048,10,0000,P18234
1,0.076921,9.067553,130.58383,7.9384406,130.5838334,7.9384617,08h42m20.12s,07d56m18.46s,58790.48858818,12.979,0.036,12.454,0.055,10,0000,P18234
1,0.077966,116.904455,130.58383,7.9384406,130.5838495,7.9384308,08h42m20.12s,07d56m18.35s,59886.78885708,13.003,0.033,12.54,0.063,10,0000,P18234
1,0.079299,-133.994472,130.58383,7.9384406,130.583814,7.9384253,08h42m20.12s,07d56m18.33s,58948.60776108,13.0,0.04,12.5,0.051,10,0000,P18234
1,0.079578,43.629708,130.58383,7.9384406,130.5838454,7.9384566,08h42m20.12s,07d56m18.44s,59676.64548641,12.878,0.031,12.628,0.059,10,0000,P18234
1,0.080579,-24.299824,130.58383,7.9384406,130.5838207,7.938461,08h42m20.12s,07d56m18.46s,60250.42998924,12.972,0.031,12.521,0.057,10,0000,P18234
1,0.082286,-154.322451,130.58383,7.9384406,130.58382,7.93842,08h42m20.12s,07d56m18.31s,57330.90321307,12.982,0.032,12.367,0.05,10,0000,P18234
1,0.083144,-121.886708,130.58383,7.9384406,130.5838102,7.9384284,08h42m20.11s,07d56m18.34s,57134.18150346,12.964,0.031,12.48,0.051,10,0000,P18234
1,0.084052,-62.446864,130.58383,7.9384406,130.5838091,7.9384514,08h42m20.11s,07d56m18.43s,57328.60781646,13.014,0.035,12.363,0.091,10,0000,P18234
1,0.084872,44.553128,130.58383,7.9384406,130.5838467,7.9384574,08h42m20.12s,07d56m18.45s,59677.16719031,12.993,0.033,12.528,0.047,10,0000,P18234
1,0.08548,106.389817,130.58383,7.9384406,130.583853,7.9384339,08h42m20.12s,07d56m18.36s,57495.93862304,12.911,0.029,12.41,0.055,10,0000,P18234
1,0.085754,-10.783668,130.58383,7.9384406,130.5838255,7.938464,08h42m20.12s,07d56m18.47s,57856.14987502,12.931,0.033,12.482,0.05,10,0000,P18234
1,0.086317,34.752705,130.58383,7.9384406,130.5838438,7.9384603,08h42m20.12s,07d56m18.46s,58067.71847682,12.964,0.047,11.919,0.175,10,0000,P18234
1,0.087436,-74.232073,130.58383,7.9384406,130.5838064,7.9384472,08h42m20.11s,07d56m18.41s,59886.26752979,12.911,0.03,12.436,0.058,10,0000,P18234
1,0.087697,17.753917,130.58383,7.9384406,130.5838375,7.9384638,08h42m20.12s,07d56m18.47s,60043.76277357,12.92,0.029,12.472,0.054,10,0000,P18234
1,0.089906,75.388492,130.58383,7.9384406,130.5838544,7.9384469,08h42m20.13s,07d56m18.41s,60250.68835784,12.959,0.035,12.577,0.067,10,0000,P18234
1,0.090541,-113.428878,130.58383,7.9384406,130.5838067,7.9384306,08h42m20.11s,07d56m18.35s,58216.85242568,12.945,0.031,12.515,0.058,10,0000,P18234
1,0.090997,-99.105134,130.58383,7.9384406,130.5838048,7.9384366,08h42m20.11s,07d56m18.37s,56966.76251733,12.899,0.029,12.407,0.049,10,0000,P18234
1,0.095009,-75.517639,130.58383,7.9384406,130.5838042,7.9384472,08h42m20.11s,07d56m18.41s,57138.84183012,13.148,0.053,13.186,0.271,10,0000,P18234
1,0.098245,82.207898,130.58383,7.9384406,130.5838573,7.9384443,08h42m20.13s,07d56m18.40s,57856.47713396,12.921,0.033,12.449,0.053,10,0000,P18234
1,0.098758,10.189673,130.58383,7.9384406,130.5838349,7.9384676,08h42m20.12s,07d56m18.48s,60250.17123865,12.928,0.031,12.522,0.051,10,0000,P18234
1,0.099403,-122.166121,130.58383,7.9384406,130.5838064,7.9384259,08h42m20.11s,07d56m18.33s,57856.60816491,12.902,0.031,12.406,0.054,10,0000,P18234
1,0.103674,-4.734564,130.58383,7.9384406,130.5838276,7.9384693,08h42m20.12s,07d56m18.49s,56775.49637274,12.876,0.026,12.375,0.045,10,0000,P18234
1,0.104668,4.102221,130.58383,7.9384406,130.5838321,7.9384696,08h42m20.12s,07d56m18.49s,59521.86467337,12.962,0.03,12.564,0.056,10,0000,P18234
1,0.106762,-67.183595,130.58383,7.9384406,130.5838024,7.9384521,08h42m20.11s,07d56m18.43s,59676.58016204,12.986,0.029,12.521,0.047,10,0000,P18234
1,0.107148,-118.934967,130.58383,7.9384406,130.5838037,7.9384262,08h42m20.11s,07d56m18.33s,60408.11833111,12.935,0.034,12.495,0.059,10,0000,P18234
1,0.110555,-152.744197,130.58383,7.9384406,130.5838158,7.9384133,08h42m20.12s,07d56m18.29s,57495.74201238,12.879,0.029,12.516,0.064,10,0000,P18234
1,0.110747,-67.040531,130.58383,7.9384406,130.5838014,7.9384526,08h42m20.11s,07d56m18.43s,59522.71414457,12.918,0.031,12.519,0.052,10,0000,P18234
1,0.110891,157.703063,130.58383,7.9384406,130.5838418,7.9384121,08h42m20.12s,07d56m18.28s,57331.23123648,12.89,0.028,12.334,0.076,10,0000,P18234
1,0.111054,-42.894045,130.58383,7.9384406,130.5838088,7.9384632,08h42m20.11s,07d56m18.47s,60251.01166888,12.951,0.031,12.482,0.061,10,0000,P18234
1,0.112704,-57.978296,130.58383,7.9384406,130.5838032,7.9384572,08h42m20.11s,07d56m18.45s,58217.24513628,12.92,0.029,12.511,0.048,10,0000,P18234
1,0.11298,78.046622,130.58383,7.9384406,130.583861,7.9384471,08h42m20.13s,07d56m18.41s,57328.14876262,12.993,0.032,12.586,0.071,10,0000,P18234
1,0.113459,29.977907,130.58383,7.9384406,130.5838459,7.9384679,08h42m20.12s,07d56m18.48s,58059.9278119,12.914,0.029,12.473,0.052,10,0000,P18234
1,0.115271,-141.331213,130.58383,7.9384406,130.5838098,7.9384156,08h42m20.11s,07d56m18.30s,57328.4766583,12.901,0.029,12.382,0.067,10,0000,P18234
1,0.11528,-53.8278,130.58383,7.9384406,130.5838039,7.9384595,08h42m20.11s,07d56m18.45s,57695.72783017,12.988,0.032,12.519,0.062,10,0000,P18234
1,0.115304,-37.529957,130.58383,7.9384406,130.5838103,7.938466,08h42m20.11s,07d56m18.48s,58581.77857875,12.93,0.029,12.455,0.054,10,0000,P18234
1,0.11629,-4.572302,130.58383,7.9384406,130.5838274,7.9384728,08h42m20.12s,07d56m18.50s,59312.09999473,12.968,0.031,12.427,0.05,10,0000,P18234
1,0.117546,-111.374014,130.58383,7.9384406,130.5837993,7.9384287,08h42m20.11s,07d56m18.34s,58426.35454875,12.952,0.03,12.444,0.048,10,0000,P18234
1,0.117929,30.929393,130.58383,7.9384406,130.583847,7.9384687,08h42m20.12s,07d56m18.49s,59155.48353966,12.995,0.035,12.607,0.056,10,0000,P18234
1,0.119234,-65.376135,130.58383,7.9384406,130.5837996,7.9384544,08h42m20.11s,07d56m18.44s,59312.3614201,13.027,0.036,12.463,0.046,10,0000,P18234
1,0.119976,171.970866,130.58383,7.9384406,130.5838347,7.9384076,08h42m20.12s,07d56m18.27s,58948.73853719,12.888,0.031,12.355,0.051,10,0000,P18234
1,0.120847,-44.604037,130.58383,7.9384406,130.5838062,7.9384645,08h42m20.11s,07d56m18.47s,56775.03566343,12.892,0.026,12.411,0.051,10,0000,P18234
1,0.122706,91.681206,130.58383,7.9384406,130.5838644,7.9384396,08h42m20.13s,07d56m18.38s,59677.03717824,12.928,0.031,12.5,0.061,10,0000,P18234
1,0.122845,146.332798,130.58383,7.9384406,130.5838491,7.9384122,08h42m20.12s,07d56m18.28s,60408.37580841,12.893,0.029,12.524,0.05,10,0000,P18234
1,0.123037,-137.754002,130.58383,7.9384406,130.5838068,7.9384153,08h42m20.11s,07d56m18.30s,56966.36802431,12.96,0.031,12.496,0.048,10,0000,P18234
1,0.123354,33.113427,130.58383,7.9384406,130.5838489,7.9384693,08h42m20.12s,07d56m18.49s,60407.66882794,12.915,0.033,12.479,0.044,10,0000,P18234
1,0.123729,159.063598,130.58383,7.9384406,130.5838424,7.9384085,08h42m20.12s,07d56m18.27s,58580.92808843,12.972,0.034,12.476,0.046,10,0000,P18234
1,0.124356,-75.069458,130.58383,7.9384406,130.5837963,7.9384495,08h42m20.11s,07d56m18.42s,56966.17077787,12.839,0.029,12.558,0.07,10,0000,P18234
1,0.125934,-96.401028,130.58383,7.9384406,130.5837949,7.9384367,08h42m20.11s,07d56m18.37s,59885.94167222,12.958,0.03,12.436,0.053,10,0000,P18234
1,0.12615,-154.017799,130.58383,7.9384406,130.5838145,7.9384091,08h42m20.12s,07d56m18.27s,60043.63276144,12.904,0.031,12.544,0.047,10,0000,P18234
1,0.126219,-90.163416,130.58383,7.9384406,130.5837946,7.9384405,08h42m20.11s,07d56m18.39s,60408.24732443,12.973,0.029,12.507,0.045,10,0000,P18234
1,0.126674,-48.967593,130.58383,7.9384406,130.5838032,7.9384637,08h42m20.11s,07d56m18.47s,57496.20068558,12.909,0.029,12.43,0.064,10,0000,P18234
1,0.128065,-158.951741,130.58383,7.9384406,130.5838171,7.9384074,08h42m20.12s,07d56m18.27s,57331.75587385,12.851,0.029,12.471,0.069,10,0000,P18234
1,0.128197,95.317236,130.58383,7.9384406,130.5838658,7.9384373,08h42m20.13s,07d56m18.37s,57856.87009948,12.918,0.029,12.416,0.054,10,0000,P18234
1,0.128584,-158.35863,130.58383,7.9384406,130.5838167,7.9384074,08h42m20.12s,07d56m18.27s,56966.49943707,12.911,0.029,12.45,0.044,10,0000,P18234
1,0.129156,122.355155,130.58383,7.9384406,130.5838606,7.9384214,08h42m20.13s,07d56m18.32s,57856.54271309,12.95,0.029,12.46,0.048,10,0000,P18234
1,0.129288,59.365402,130.58383,7.9384406,130.5838612,7.9384589,08h42m20.13s,07d56m18.45s,60408.50391043,12.863,0.041,12.554,0.052,10,0000,P18234
1,0.129518,7.116129,130.58383,7.9384406,130.5838345,7.9384763,08h42m20.12s,07d56m18.51s,60250.30061394,12.949,0.03,12.565,0.06,10,0000,P18234
1,0.12968,121.833504,130.58383,7.9384406,130.5838609,7.9384216,08h42m20.13s,07d56m18.32s,57331.493553,12.925,0.031,12.539,0.054,10,0000,P18234
1,0.129704,-138.298731,130.58383,7.9384406,130.5838058,7.9384137,08h42m20.11s,07d56m18.29s,59312.36154742,12.959,0.034,12.513,0.053,10,0000,P18234
1,0.131589,36.979316,130.58383,7.9384406,130.5838522,7.9384698,08h42m20.12s,07d56m18.49s,59155.28743932,12.934,0.031,12.558,0.057,10,0000,P18234
1,0.131861,-73.178236,130.58383,7.9384406,130.5837946,7.9384512,08h42m20.11s,07d56m18.42s,59521.99544935,12.952,0.032,12.683,0.064,10,0000,P18234
1,0.132264,152.201504,130.58383,7.9384406,130.5838473,7.9384081,08h42m20.12s,07d56m18.27s,58426.74713208,12.927,0.03,12.528,0.054,10,0000,P18234
1,0.132307,-17.243667,130.58383,7.9384406,130.583819,7.9384757,08h42m20.12s,07d56m18.51s,60253.72791446,12.945,0.036,12.692,0.085,10,0000,P18234
1,0.133558,-74.52303,130.58383,7.9384406,130.5837939,7.9384505,08h42m20.11s,07d56m18.42s,58060.05884266,12.915,0.031,12.408,0.053,10,0000,P18234
1,0.133751,128.64129,130.58383,7.9384406,130.5838593,7.9384174,08h42m20.13s,07d56m18.30s,57856.47726132,12.842,0.032,12.382,0.057,10,0000,P18234
1,0.135717,82.07166,130.58383,7.9384406,130.5838677,7.9384458,08h42m20.13s,07d56m18.40s,58587.46957206,13.033,0.035,12.578,0.111,10,0000,P18234
1,0.13606,-100.673487,130.58383,7.9384406,130.5837925,7.9384336,08h42m20.11s,07d56m18.36s,59312.5571331,12.965,0.034,12.48,0.051,10,0000,P18234
1,0.136138,-72.930785,130.58383,7.9384406,130.5837935,7.9384517,08h42m20.11s,07d56m18.43s,57856.67361668,12.941,0.03,12.426,0.046,10,0000,P18234
1,0.136149,17.842615,130.58383,7.9384406,130.5838417,7.9384766,08h42m20.12s,07d56m18.52s,58426.22364537,12.935,0.03,12.534,0.052,10,0000,P18234
1,0.137192,55.472768,130.58383,7.9384406,130.5838617,7.9384622,08h42m20.13s,07d56m18.46s,57330.77205481,12.872,0.033,12.368,0.062,10,0000,P18234
1,0.13948,157.135324,130.58383,7.9384406,130.5838452,7.9384049,08h42m20.12s,07d56m18.26s,57695.26928476,12.935,0.032,12.457,0.05,10,0000,P18234
1,0.141202,141.042034,130.58383,7.9384406,130.5838549,7.9384101,08h42m20.13s,07d56m18.28s,57133.85335267,12.926,0.033,12.293,0.056,10,0000,P18234
1,0.141229,112.479843,130.58383,7.9384406,130.5838666,7.9384256,08h42m20.13s,07d56m18.33s,58581.32067141,13.07,0.031,12.533,0.052,0,0000,P18234
1,0.141298,-11.941809,130.58383,7.9384406,130.5838218,7.938479,08h42m20.12s,07d56m18.52s,57328.34549999,12.958,0.03,12.511,0.065,10,0000,P18234
1,0.141882,-147.124828,130.58383,7.9384406,130.5838084,7.9384075,08h42m20.11s,07d56m18.27s,57134.05021767,12.877,0.033,12.414,0.053,10,0000,P18234
1,0.144216,6.530241,130.58383,7.9384406,130.5838346,7.9384804,08h42m20.12s,07d56m18.53s,60253.98653782,12.953,0.042,12.462,0.067,10,0000,P18234
1,0.145416,45.72235,130.58383,7.9384406,130.5838592,7.9384688,08h42m20.13s,07d56m18.49s,57331.03449865,12.934,0.032,12.487,0.051,10,0000,P18234
1,0.14549,-32.459388,130.58383,7.9384406,130.5838081,7.9384747,08h42m20.11s,07d56m18.51s,58217.31058866,12.902,0.029,12.423,0.049,10,0000,P18234
1,0.147431,66.087376,130.58383,7.9384406,130.5838678,7.9384572,08h42m20.13s,07d56m18.45s,57695.00722248,12.971,0.033,12.479,0.048,10,0000,P18234
1,0.147506,9.601004,130.58383,7.9384406,130.5838369,7.938481,08h42m20.12s,07d56m18.53s,56965.90782503,12.819,0.041,12.503,0.054,10,0000,P18234
1,0.147553,-67.022528,130.58383,7.9384406,130.5837919,7.9384566,08h42m20.11s,07d56m18.44s,58217.17917522,12.974,0.032,12.497,0.062,10,0000,P18234
1,0.148334,-162.514626,130.58383,7.9384406,130.5838175,7.9384013,08h42m20.12s,07d56m18.24s,57857.00100307,12.998,0.036,12.5,0.048,5,0000,P18234
1,0.150049,117.584037,130.58383,7.9384406,130.5838673,7.9384213,08h42m20.13s,07d56m18.32s,59313.08049187,12.921,0.027,12.597,0.066,10,0000,P18234
1,0.151456,164.292448,130.58383,7.9384406,130.5838415,7.9384001,08h42m20.12s,07d56m18.24s,56966.0392378,12.896,0.027,12.395,0.044,10,0000,P18234
1,0.152307,-178.926901,130.58383,7.9384406,130.5838292,7.9383983,08h42m20.12s,07d56m18.23s,59886.07206624,13.05,0.031,12.539,0.056,5,0000,P18234
1,0.152782,-44.249127,130.58383,7.9384406,130.5838001,7.938471,08h42m20.11s,07d56m18.50s,59522.25674707,12.876,0.032,12.585,0.064,5,0000,P18234
1,0.152797,-148.014685,130.58383,7.9384406,130.5838073,7.9384046,08h42m20.11s,07d56m18.26s,58581.64767527,12.988,0.031,12.492,0.044,10,0000,P18234
1,0.15334,-101.785691,130.58383,7.9384406,130.5837879,7.9384319,08h42m20.11s,07d56m18.35s,58948.01907782,12.993,0.035,12.514,0.054,10,0000,P18234
1,0.153935,56.017772,130.58383,7.9384406,130.5838658,7.9384645,08h42m20.13s,07d56m18.47s,58059.33861909,12.891,0.029,12.488,0.059,10,0000,P18234
1,0.156583,151.433027,130.58383,7.9384406,130.583851,7.9384024,08h42m20.12s,07d56m18.25s,57327.8864461,12.913,0.03,12.503,0.065,10,0000,P18234
1,0.157004,154.004802,130.58383,7.9384406,130.5838493,7.9384014,08h42m20.12s,07d56m18.25s,60253.66322683,12.891,0.03,12.555,0.076,10,0000,P18234
1,0.157338,128.154118,130.58383,7.9384406,130.5838647,7.9384136,08h42m20.13s,07d56m18.29s,59155.09121175,12.921,0.029,12.538,0.051,10,0000,P18234
1,0.159308,-52.40043,130.58383,7.9384406,130.5837946,7.9384676,08h42m20.11s,07d56m18.48s,60043.37286468,12.94,0.03,12.487,0.044,5,0000,P18234
1,0.160148,71.520965,130.58383,7.9384406,130.5838726,7.9384547,08h42m20.13s,07d56m18.44s,60407.5397073,12.938,0.033,12.442,0.063,10,0000,P18234
1,0.160522,-147.484554,130.58383,7.9384406,130.5838058,7.938403,08h42m20.11s,07d56m18.25s,59155.22198763,12.96,0.03,12.62,0.09,5,0000,P18234
1,0.161147,-176.956063,130.58383,7.9384406,130.5838276,7.9383959,08h42m20.12s,07d56m18.23s,57328.41107913,12.899,0.032,12.447,0.064,10,0000,P18234
1,0.161337,-1.519645,130.58383,7.9384406,130.5838288,7.9384854,08h42m20.12s,07d56m18.55s,58059.666005,12.923,0.029,12.473,0.047,10,0000,P18234
1,0.163458,156.06367,130.58383,7.9384406,130.5838486,7.9383991,08h42m20.12s,07d56m18.24s,57496.33171686,13.005,0.03,12.436,0.062,5,0000,P18234
1,0.164176,133.861154,130.58383,7.9384406,130.5838632,7.938409,08h42m20.13s,07d56m18.27s,60043.82771597,12.916,0.035,12.445,0.061,10,0000,P18234
1,0.164327,60.467304,130.58383,7.9384406,130.5838701,7.9384631,08h42m20.13s,07d56m18.47s,57695.4003159,12.897,0.034,12.476,0.059,10,0000,P18234
1,0.165057,-35.984443,130.58383,7.9384406,130.5838028,7.9384777,08h42m20.11s,07d56m18.52s,59521.99532199,12.969,0.032,12.391,0.053,10,0000,P18234
1,0.165345,108.79815,130.58383,7.9384406,130.5838739,7.9384258,08h42m20.13s,07d56m18.33s,57134.57536078,12.871,0.029,12.424,0.046,10,0000,P18234
1,0.165368,-69.349396,130.58383,7.9384406,130.5837866,7.9384568,08h42m20.11s,07d56m18.44s,59154.63343209,12.935,0.03,12.519,0.052,10,0000,P18234
1,0.166458,93.471717,130.58383,7.9384406,130.5838766,7.9384378,08h42m20.13s,07d56m18.38s,58216.59061858,12.96,0.04,12.406,0.045,10,0000,P18234
1,0.167602,-111.94667,130.58383,7.9384406,130.5837864,7.9384232,08h42m20.11s,07d56m18.32s,57331.62471559,12.934,0.033,12.225,0.07,10,0000,P18234
1,0.168204,-155.451114,130.58383,7.9384406,130.5838104,7.9383981,08h42m20.11s,07d56m18.23s,57331.36239475,12.964,0.029,12.476,0.048,10,0000,P18234
1,0.168712,-122.964706,130.58383,7.9384406,130.5837903,7.9384151,08h42m20.11s,07d56m18.29s,58948.28075733,12.971,0.029,12.559,0.049,10,0000,P18234
1,0.169007,147.741,130.58383,7.9384406,130.5838553,7.9384009,08h42m20.13s,07d56m18.24s,57496.1351063,12.884,0.03,12.455,0.053,10,0000,P18234
1,0.170015,-8.563112,130.58383,7.9384406,130.5838229,7.9384873,08h42m20.12s,07d56m18.55s,60043.89278565,13.017,0.034,12.499,0.048,10,0000,P18234
1,0.171381,167.626321,130.58383,7.9384406,130.5838403,7.9383941,08h42m20.12s,07d56m18.22s,58581.38612312,12.973,0.033,12.46,0.049,10,0000,P18234
