cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,clon,clat,mjd,w1mpro,w1sigmpro,w2mpro,w2sigmpro,qual_frame,cc_flags,name
1,0.05526,-119.248381,236.39404,57.606991,236.394015,57.6069835,15h45m34.56s,57d36m25.14s,57757.21804836,13.932,0.063,12.997,0.087,10,0000,P1060
1,0.056494,48.977712,236.39404,57.606991,236.3940621,57.6070013,15h45m34.57s,57d36m25.20s,57388.98710328,13.859,0.044,12.966,0.063,10,0000,P1060
1,0.057219,-71.284427,236.39404,57.606991,236.3940119,57.6069961,15h45m34.56s,57d36m25.19s,57560.49233194,13.829,0.046,13.004,0.063,10,0000,P1060
1,0.057404,135.126521,236.39404,57.606991,236.394061,57.6069797,15h45m34.57s,57d36m25.13s,57921.04893765,13.826,0.054,13.099,0.093,10,0000,P1060
1,0.058479,99.567763,236.39404,57.606991,236.3940699,57.6069883,15h45m34.58s,57d36m25.16s,58853.79300928,13.948,0.047,13.185,0.079,10,0000,P1060
1,0.060059,-8.49452,236.39404,57.606991,236.3940354,57.6070075,15h45m34.57s,57d36m25.23s,56663.56538475,13.576,0.046,12.894,0.055,10,0000,P1060
1,0.060999,-29.137133,236.39404,57.606991,236.3940246,57.6070058,15h45m34.57s,57d36m25.22s,57756.95598608,13.867,0.046,13.037,0.077,10,0000,P1060
1,0.061935,1.249005,236.39404,57.606991,236.3940407,57.6070082,15h45m34.57s,57d36m25.23s,57560.09911289,13.971,0.068,13.076,0.077,10,0000,P1060
1,0.063366,101.469319,236.39404,57.606991,236.3940722,57.6069875,15h45m34.58s,57d36m25.16s,58648.51675758,14.161,0.06,13.184,0.097,10,0000,P1060
1,0.064905,-143.538204,236.39404,57.606991,236.39402,57.6069765,15h45m34.56s,57d36m25.12s,59583.92233704,14.046,0.052,13.327,0.104,5,0000,P1060
1,0.067909,-100.692758,236.39404,57.606991,236.3940054,57.6069875,15h45m34.56s,57d36m25.16s,60315.78484909,13.784,0.047,12.991,0.078,10,0000,P1060
1,0.069716,87.040011,236.39404,57.606991,236.3940761,57.606992,15h45m34.58s,57d36m25.17s,59217.91442633,13.909,0.046,13.033,0.073,10,0000,P1060
1,0.069789,-5.391386,236.39404,57.606991,236.3940366,57.6070103,15h45m34.57s,57d36m25.24s,58487.71722067,14.137,0.056,13.159,0.075,10,0000,P1060
1,0.069893,10.332359,236.39404,57.606991,236.3940465,57.6070101,15h45m34.57s,57d36m25.24s,60107.99662536,13.878,0.046,13.148,0.079,10,0000,P1060
1,0.072349,-37.236928,236.39404,57.606991,236.3940173,57.607007,15h45m34.56s,57d36m25.23s,57197.78550213,13.754,0.048,12.725,0.052,10,0000,P1060
1,0.074438,170.60584,236.39404,57.606991,236.3940463,57.6069706,15h45m34.57s,57d36m25.09s,58280.47454944,13.995,0.051,13.335,0.081,10,0000,P1060
1,0.074482,42.719941,236.39404,57.606991,236.3940662,57.6070062,15h45m34.58s,57d36m25.22s,58281.52152175,14.112,0.051,13.057,0.069,5,0000,P1060
1,0.074673,120.091941,236.39404,57.606991,236.3940735,57.6069806,15h45m34.58s,57d36m25.13s,59217.39132172,13.987,0.053,13.081,0.067,10,0000,P1060
1,0.076296,-48.655607,236.39404,57.606991,236.3940103,57.607005,15h45m34.56s,57d36m25.22s,56664.75141292,13.685,0.044,12.772,0.053,10,0000,P1060
1,0.076951,-111.978811,236.39404,57.606991,236.394003,57.606983,15h45m34.56s,57d36m25.14s,58649.17089194,14.157,0.068,13.123,0.115,10,0000,P1060
1,0.077463,-100.442446,236.39404,57.606991,236.3940005,57.6069871,15h45m34.56s,57d36m25.15s,57394.55994516,13.793,0.053,12.751,0.056,10,0000,P1060
1,0.07792,-44.265111,236.39404,57.606991,236.3940118,57.6070065,15h45m34.56s,57d36m25.22s,59743.88233326,13.924,0.055,13.108,0.066,10,0000,P1060
1,0.077921,-17.873178,236.39404,57.606991,236.3940276,57.6070116,15h45m34.57s,57d36m25.24s,57027.67666977,13.693,0.04,12.866,0.066,10,0000,P1060
1,0.078035,-67.19966,236.39404,57.606991,236.3940027,57.6069994,15h45m34.56s,57d36m25.20s,57560.03366124,13.741,0.043,12.989,0.06,10,0000,P1060
1,0.080506,-50.911945,236.39404,57.606991,236.3940076,57.6070051,15h45m34.56s,57d36m25.22s,59011.85877064,13.862,0.05,13.094,0.075,10,0000,P1060
1,0.08104,-74.541821,236.39404,57.606991,236.3939995,57.606997,15h45m34.56s,57d36m25.19s,57029.5821594,13.78,0.042,12.976,0.06,10,0000,P1060
1,0.08321,144.425804,236.39404,57.606991,236.3940651,57.6069722,15h45m34.58s,57d36m25.10s,58648.12430193,14.153,0.056,13.295,0.088,10,0000,P1060
1,0.084411,123.965513,236.39404,57.606991,236.3940763,57.6069779,15h45m34.58s,57d36m25.12s,57921.90006413,13.971,0.052,13.024,0.085,10,0000,P1060
1,0.086097,-135.301982,236.39404,57.606991,236.3940086,57.606974,15h45m34.56s,57d36m25.11s,60472.83020766,13.869,0.067,13.169,0.088,10,0000,P1060
1,0.086422,178.721265,236.39404,57.606991,236.394041,57.606967,15h45m34.57s,57d36m25.08s,58649.04011605,14.052,0.051,13.186,0.076,10,0000,P1060
1,0.091439,-65.08568,236.39404,57.606991,236.393997,57.6070017,15h45m34.56s,57d36m25.21s,56840.45642903,13.793,0.043,12.867,0.072,10,0000,P1060
1,0.091815,-12.495074,236.39404,57.606991,236.3940297,57.6070159,15h45m34.57s,57d36m25.26s,56838.87744289,13.759,0.043,12.836,0.314,10,0000,P1060
1,0.092422,31.025699,236.39404,57.606991,236.3940647,57.607013,15h45m34.58s,57d36m25.25s,59584.96765478,14.01,0.052,13.174,0.073,10,0000,P1060
1,0.093037,3.327461,236.39404,57.606991,236.3940428,57.6070168,15h45m34.57s,57d36m25.26s,57922.29290125,13.906,0.072,13.139,0.098,10,0000,P1060
1,0.093306,110.554766,236.39404,57.606991,236.3940853,57.6069819,15h45m34.58s,57d36m25.13s,60108.64553905,13.847,0.047,13.153,0.078,10,0000,P1060
1,0.094528,-25.498903,236.39404,57.606991,236.3940189,57.6070147,15h45m34.56s,57d36m25.25s,59744.27377038,13.934,0.06,13.401,0.149,10,0000,P1060
1,0.095436,135.474332,236.39404,57.606991,236.3940747,57.6069721,15h45m34.58s,57d36m25.10s,60315.1396266,13.804,0.047,13.079,0.068,10,0000,P1060
1,0.095927,119.942546,236.39404,57.606991,236.3940831,57.6069777,15h45m34.58s,57d36m25.12s,60315.26862003,13.79,0.044,13.15,0.086,5,0000,P1060
1,0.096064,-132.710596,236.39404,57.606991,236.3940034,57.6069729,15h45m34.56s,57d36m25.10s,56663.69717975,13.726,0.04,12.733,0.06,10,0000,P1060
1,0.096803,157.262683,236.39404,57.606991,236.3940594,57.6069662,15h45m34.57s,57d36m25.08s,56663.63134593,13.823,0.043,12.892,0.063,5,0000,P1060
1,0.097754,-37.99178,236.39404,57.606991,236.3940088,57.6070124,15h45m34.56s,57d36m25.24s,57202.18132743,13.632,0.046,12.876,0.058,10,0000,P1060
1,0.09784,-115.732901,236.39404,57.606991,236.3939943,57.6069792,15h45m34.56s,57d36m25.13s,57561.01645414,13.816,0.063,12.884,0.055,10,0000,P1060
1,0.099062,-142.736948,236.39404,57.606991,236.3940089,57.6069691,15h45m34.56s,57d36m25.09s,58120.33316927,14.067,0.052,13.104,0.065,10,0000,P1060
1,0.099634,-29.449998,236.39404,57.606991,236.3940146,57.6070151,15h45m34.56s,57d36m25.25s,57922.22744962,13.946,0.053,12.959,0.073,10,0000,P1060
1,0.100852,-140.446422,236.39404,57.606991,236.3940067,57.6069694,15h45m34.56s,57d36m25.09s,56663.76314093,13.776,0.04,13.019,0.093,10,0000,P1060
1,0.100907,-127.336618,236.39404,57.606991,236.3939984,57.606974,15h45m34.56s,57d36m25.11s,57392.78980978,13.795,0.043,13.043,0.062,10,0000,P1060
1,0.101194,-28.082739,236.39404,57.606991,236.3940153,57.6070158,15h45m34.56s,57d36m25.26s,56840.32488922,13.736,0.041,12.912,0.061,10,0000,P1060
1,0.102354,-177.299999,236.39404,57.606991,236.3940375,57.6069626,15h45m34.57s,57d36m25.07s,59378.45690428,14.029,0.052,13.104,0.085,10,0000,P1060
1,0.103635,-30.905668,236.39404,57.606991,236.3940124,57.6070157,15h45m34.56s,57d36m25.26s,59376.9536811,14.037,0.054,13.208,0.092,10,0000,P1060
1,0.105073,-175.578629,236.39404,57.606991,236.3940358,57.6069619,15h45m34.57s,57d36m25.06s,57921.63813024,13.923,0.048,13.036,0.071,10,0000,P1060
1,0.105919,129.463094,236.39404,57.606991,236.3940824,57.6069723,15h45m34.58s,57d36m25.10s,58488.63329061,14.08,0.051,13.421,0.129,10,0000,P1060
1,0.106272,-90.582263,236.39404,57.606991,236.3939849,57.6069907,15h45m34.56s,57d36m25.17s,58121.38052531,14.064,0.052,13.22,0.121,10,0000,P1060
1,0.106592,-61.562029,236.39404,57.606991,236.3939914,57.6070051,15h45m34.56s,57d36m25.22s,59216.08368714,13.975,0.05,13.206,0.076,10,0000,P1060
1,0.106732,-36.605321,236.39404,57.606991,236.394007,57.6070148,15h45m34.56s,57d36m25.25s,60108.96986855,13.767,0.044,13.135,0.072,5,0000,P1060
1,0.108157,-104.062411,236.39404,57.606991,236.3939856,57.6069837,15h45m34.56s,57d36m25.14s,57922.62015933,13.919,0.048,13.04,0.064,10,0000,P1060
1,0.108438,15.684366,236.39404,57.606991,236.3940552,57.60702,15h45m34.57s,57d36m25.27s,57757.0870172,13.784,0.045,12.972,0.082,10,0000,P1060
1,0.109434,-150.663794,236.39404,57.606991,236.3940122,57.6069645,15h45m34.56s,57d36m25.07s,57392.46191331,13.795,0.044,12.955,0.062,10,0000,P1060
1,0.109579,7.178502,236.39404,57.606991,236.3940471,57.6070212,15h45m34.57s,57d36m25.28s,59948.47166185,13.969,0.055,13.112,0.079,10,0000,P1060
1,0.110391,161.037154,236.39404,57.606991,236.3940586,57.606962,15h45m34.57s,57d36m25.06s,58121.83868788,14.067,0.065,13.066,0.077,10,0000,P1060
1,0.112443,5.314331,236.39404,57.606991,236.3940454,57.6070221,15h45m34.57s,57d36m25.28s,57756.17005382,13.902,0.047,13.016,0.061,10,0000,P1060
1,0.112795,29.38805,236.39404,57.606991,236.3940687,57.6070183,15h45m34.58s,57d36m25.27s,58649.2363436,14.092,0.053,13.335,0.08,10,0000,P1060
1,0.113154,-94.37913,236.39404,57.606991,236.3939815,57.6069886,15h45m34.56s,57d36m25.16s,58645.18076058,13.967,0.048,13.26,0.093,10,0000,P1060
1,0.113932,174.463015,236.39404,57.606991,236.3940457,57.6069595,15h45m34.57s,57d36m25.05s,59743.55609375,13.796,0.047,13.015,0.084,10,0000,P1060
1,0.11422,23.483489,236.39404,57.606991,236.3940636,57.6070201,15h45m34.58s,57d36m25.27s,56839.33802295,13.85,0.047,12.991,0.064,5,0000,P1060
1,0.116156,-50.092587,236.39404,57.606991,236.3939938,57.6070117,15h45m34.56s,57d36m25.24s,58281.97955612,14.036,0.058,13.296,0.086,10,0000,P1060
1,0.117389,-103.839639,236.39404,57.606991,236.3939809,57.6069832,15h45m34.56s,57d36m25.14s,58487.45554097,14.128,0.053,13.245,0.074,10,0000,P1060
1,0.117719,86.142259,236.39404,57.606991,236.3941009,57.6069932,15h45m34.58s,57d36m25.18s,57392.92084098,13.753,0.042,12.958,0.065,10,0000,P1060
1,0.117839,-133.664368,236.39404,57.606991,236.3939958,57.6069684,15h45m34.56s,57d36m25.09s,57201.39412565,13.787,0.046,12.812,0.052,10,0000,P1060
1,0.12017,-104.220339,236.39404,57.606991,236.3939796,57.6069828,15h45m34.56s,57d36m25.14s,57392.00298579,13.825,0.045,12.976,0.059,10,0000,P1060
1,0.120435,79.493976,236.39404,57.606991,236.3941014,57.6069971,15h45m34.58s,57d36m25.19s,57029.45074634,13.633,0.038,12.937,0.077,10,0000,P1060
1,0.12097,-175.519477,236.39404,57.606991,236.3940351,57.6069575,15h45m34.57s,57d36m25.05s,57920.52519718,13.785,0.043,13.025,0.063,10,0000,P1060
1,0.121135,131.281504,236.39404,57.606991,236.3940872,57.6069688,15h45m34.58s,57d36m25.09s,57756.43198874,13.933,0.05,13.011,0.074,10,0000,P1060
1,0.122588,32.872145,236.39404,57.606991,236.3940745,57.6070196,15h45m34.58s,57d36m25.27s,58853.40055355,14.005,0.056,13.269,0.119,5,0000,P1060
1,0.122946,5.400657,236.39404,57.606991,236.394046,57.607025,15h45m34.57s,57d36m25.29s,59012.90510494,14.024,0.055,13.145,0.078,10,0000,P1060
1,0.123183,22.555803,236.39404,57.606991,236.3940645,57.6070226,15h45m34.58s,57d36m25.28s,57028.79368104,13.757,0.041,12.894,0.059,10,0000,P1060
1,0.123577,128.99444,236.39404,57.606991,236.3940898,57.6069694,15h45m34.58s,57d36m25.09s,59744.40416436,13.968,0.054,13.218,0.074,10,0000,P1060
1,0.124182,78.969447,236.39404,57.606991,236.3941032,57.6069976,15h45m34.58s,57d36m25.19s,57920.45974549,13.899,0.053,13.158,0.086,10,0000,P1060
1,0.124615,-45.644224,236.39404,57.606991,236.3939938,57.6070152,15h45m34.56s,57d36m25.25s,59743.03413601,13.921,0.05,13.229,0.09,10,0000,P1060
1,0.125442,-109.794104,236.39404,57.606991,236.3939788,57.6069792,15h45m34.55s,57d36m25.13s,57028.85938755,13.776,0.046,12.93,0.07,10,0000,P1060
1,0.125699,178.241541,236.39404,57.606991,236.394042,57.6069561,15h45m34.57s,57d36m25.04s,58120.46407281,14.07,0.053,13.149,0.085,10,0000,P1060
1,0.126445,16.937231,236.39404,57.606991,236.3940591,57.6070246,15h45m34.57s,57d36m25.29s,57921.70358188,13.902,0.061,13.035,0.065,10,0000,P1060
1,0.127766,-71.43405,236.39404,57.606991,236.3939772,57.6070023,15h45m34.55s,57d36m25.21s,57561.8025102,13.896,0.054,12.957,0.066,10,0000,P1060
1,0.127836,-135.207277,236.39404,57.606991,236.3939933,57.6069658,15h45m34.56s,57d36m25.08s,60473.34197906,13.867,0.046,13.199,0.099,10,0000,P1060
1,0.128219,138.560597,236.39404,57.606991,236.394084,57.6069643,15h45m34.58s,57d36m25.07s,56664.61961796,13.739,0.04,12.729,0.06,10,0000,P1060
1,0.129014,-66.830987,236.39404,57.606991,236.3939785,57.6070051,15h45m34.55s,57d36m25.22s,57561.47499748,13.873,0.046,12.959,0.065,10,0000,P1060
1,0.130407,-123.322948,236.39404,57.606991,236.3939835,57.6069711,15h45m34.56s,57d36m25.10s,57758.59343347,13.908,0.053,13.143,0.07,10,0000,P1060
1,0.130735,-25.048238,236.39404,57.606991,236.3940113,57.6070239,15h45m34.56s,57d36m25.29s,58488.3716109,14.108,0.052,13.294,0.082,10,0000,P1060
1,0.130836,80.976569,236.39404,57.606991,236.394107,57.6069967,15h45m34.59s,57d36m25.19s,58122.03504324,13.958,0.072,13.211,0.095,10,0000,P1060
1,0.13118,-120.510627,236.39404,57.606991,236.3939814,57.6069725,15h45m34.56s,57d36m25.10s,57392.98642028,13.808,0.042,12.86,0.063,10,0000,P1060
1,0.131464,-87.4888,236.39404,57.606991,236.3939719,57.6069926,15h45m34.55s,57d36m25.17s,59744.73040392,13.885,0.045,13.194,0.076,10,0000,P1060
1,0.131705,-28.992534,236.39404,57.606991,236.3940069,57.607023,15h45m34.56s,57d36m25.28s,57393.37989653,13.815,0.045,12.838,0.057,10,0000,P1060
1,0.132761,64.631487,236.39404,57.606991,236.3941022,57.6070068,15h45m34.58s,57d36m25.22s,57392.9209683,13.876,0.062,12.942,0.06,10,0000,P1060
1,0.133529,-166.723544,236.39404,57.606991,236.3940241,57.6069549,15h45m34.57s,57d36m25.04s,57561.14748477,13.867,0.05,12.943,0.061,10,0000,P1060
1,0.134722,-120.156777,236.39404,57.606991,236.3939796,57.6069722,15h45m34.56s,57d36m25.10s,60107.47695957,13.788,0.043,13.07,0.079,10,0000,P1060
1,0.135047,-138.279856,236.39404,57.606991,236.3939934,57.606963,15h45m34.56s,57d36m25.07s,59745.31768605,13.905,0.047,13.092,0.069,10,0000,P1060
1,0.135592,-145.124978,236.39404,57.606991,236.3939998,57.6069601,15h45m34.56s,57d36m25.06s,57560.55778354,13.765,0.047,13.059,0.082,10,0000,P1060
1,0.136471,1.214647,236.39404,57.606991,236.3940415,57.6070289,15h45m34.57s,57d36m25.30s,59384.73071124,14.047,0.07,13.259,0.095,10,0000,P1060
1,0.136608,-102.325017,236.39404,57.606991,236.3939708,57.6069829,15h45m34.55s,57d36m25.14s,60109.09975378,13.793,0.044,13.161,0.075,10,0000,P1060
1,0.138961,-42.8483,236.39404,57.606991,236.393991,57.6070193,15h45m34.56s,57d36m25.27s,60472.50995303,13.743,0.052,13.034,0.095,5,0000,P1060
1,0.13963,137.727549,236.39404,57.606991,236.3940887,57.6069623,15h45m34.58s,57d36m25.06s,58121.70778425,14.148,0.054,13.129,0.082,10,0000,P1060
1,0.139991,-5.613295,236.39404,57.606991,236.3940329,57.6070297,15h45m34.57s,57d36m25.31s,58489.48339957,14.094,0.054,13.37,0.135,5,0000,P1060
1,0.140852,7.395001,236.39404,57.606991,236.3940494,57.6070298,15h45m34.57s,57d36m25.31s,58280.73622872,14.092,0.053,13.276,0.088,10,0000,P1060
1,0.140966,-153.686924,236.39404,57.606991,236.3940076,57.6069559,15h45m34.56s,57d36m25.04s,57028.26802866,13.825,0.042,12.853,0.084,10,0000,P1060
1,0.143544,-114.918811,236.39404,57.606991,236.3939725,57.6069742,15h45m34.55s,57d36m25.11s,60477.30638991,13.886,0.05,12.782,0.083,10,0000,P1060
1,0.143819,75.20738,236.39404,57.606991,236.3941121,57.6070012,15h45m34.59s,57d36m25.20s,57202.50947664,13.787,0.052,12.759,0.079,10,0000,P1060
1,0.145949,164.675548,236.39404,57.606991,236.39406,57.6069519,15h45m34.57s,57d36m25.03s,60109.03481086,13.89,0.047,13.16,0.105,10,0000,P1060
1,0.146376,-108.200664,236.39404,57.606991,236.3939679,57.6069783,15h45m34.55s,57d36m25.12s,57757.34907953,13.855,0.053,12.961,0.082,10,0000,P1060
1,0.147431,16.334811,236.39404,57.606991,236.3940615,57.6070303,15h45m34.57s,57d36m25.31s,57922.16187072,13.961,0.06,13.163,0.079,10,0000,P1060
1,0.147485,-55.337824,236.39404,57.606991,236.3939771,57.6070143,15h45m34.55s,57d36m25.25s,60473.14957104,13.814,0.045,13.147,0.125,5,0000,P1060
1,0.147615,144.54303,236.39404,57.606991,236.3940844,57.6069576,15h45m34.58s,57d36m25.05s,57202.90307758,13.656,0.04,12.969,0.07,10,0000,P1060
1,0.148012,-120.391381,236.39404,57.606991,236.3939738,57.6069702,15h45m34.55s,57d36m25.09s,57922.2273223,13.913,0.046,13.317,0.079,10,0000,P1060
1,0.14823,102.625587,236.39404,57.606991,236.394115,57.606982,15h45m34.59s,57d36m25.14s,59377.28055781,14.098,0.065,13.362,0.082,10,0000,P1060
1,0.154844,73.799977,236.39404,57.606991,236.3941171,57.607003,15h45m34.59s,57d36m25.21s,57561.54044909,13.875,0.048,13.048,0.073,10,0000,P1060
1,0.155289,-70.498674,236.39404,57.606991,236.3939641,57.6070054,15h45m34.55s,57d36m25.22s,58649.95580215,14.178,0.057,13.298,0.077,10,0000,P1060
1,0.155339,-171.719516,236.39404,57.606991,236.3940284,57.6069483,15h45m34.57s,57d36m25.01s,56839.20635593,13.936,0.056,12.985,0.065,10,0000,P1060
1,0.155466,169.781847,236.39404,57.606991,236.3940543,57.6069485,15h45m34.57s,57d36m25.01s,56839.46956262,13.816,0.055,12.868,0.063,10,0000,P1060
1,0.155611,83.090569,236.39404,57.606991,236.3941201,57.6069962,15h45m34.59s,57d36m25.19s,58644.7886874,14.114,0.06,13.25,0.083,10,0000,P1060
1,0.155664,47.701949,236.39404,57.606991,236.3940997,57.6070201,15h45m34.58s,57d36m25.27s,57560.36130137,13.843,0.049,12.909,0.064,10,0000,P1060
1,0.155962,-56.200321,236.39404,57.606991,236.3939728,57.6070151,15h45m34.55s,57d36m25.25s,57758.20046375,13.855,0.054,13.086,0.066,10,0000,P1060
1,0.155991,-147.884001,236.39404,57.606991,236.393997,57.6069543,15h45m34.56s,57d36m25.04s,58281.06348705,13.965,0.05,13.159,0.079,10,0000,P1060
1,0.156462,9.220974,236.39404,57.606991,236.394053,57.6070339,15h45m34.57s,57d36m25.32s,56664.5537841,13.699,0.041,12.752,0.059,10,0000,P1060
