source_index,source_label,spectrum_role,object_name,ra_deg,dec_deg,spectrum_type,measurement_method,estimator_definition,bandpass,wavelength_um,wavelength_half_width_um,flux_mjy,flux_err_mjy,flux_raw_mjy,background_subtracted_mjy,background_mean_mjy_sr,ab_mag,ab_mag_err,global_background_wavelength_um,global_background_flux_mjy_per_display_pixel,global_background_flux_err_mjy_per_display_pixel,global_background_surface_brightness_mjysr,global_background_surface_brightness_err_mjysr,global_background_selected_pixels,global_background_selection_method,variance_ap_mjy2,variance_bg_mjy2,covariance_aperture_background_mjy2,variance_measurement_mjy2,variance_calibration_mjy2,variance_total_mjy2,uncertainty_method,uncertainty_draws,is_binned,n_fluxes_combined,n_images,image_names,mjds,aperture_radius_pix,aperture_radius_arcsec,local_background,annulus_inner_radius_pix,annulus_outer_radius_pix,annulus_inner_arcsec,annulus_outer_arcsec,background_median_mjy_per_pix,flag_names,flag_values,annulus_flag_names,annulus_flag_values,mask_mode,n_aperture_pixels,n_annulus_pixels,aperture_valid_area_sr,annulus_valid_area_sr,aperture_coverage,annulus_coverage,annulus_asymmetry,incomplete_aperture,incomplete_annulus,asymmetric_annulus,saturated_or_nonlinear,aperture_centroid_dra_arcsec,aperture_centroid_ddec_arcsec,annulus_centroid_dra_arcsec,annulus_centroid_ddec_arcsec,plausible_gaia_match,gaia_source_id,gaia_match_sep_arcsec,gaia_parallax_mas,gaia_parallax_error_mas,gaia_pmra_masyr,gaia_pmdec_masyr,gaia_bp_rp,gaia_g_mag,gaia_bp_mag,gaia_rp_mag
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,2.94211,0.04247,6.8779,0.16175,8.5256,,,14.306,0.026,,,,,,,,0.0067729,0.00025446,-0.00010701,0.0072413,0.018922,0.026164,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0245_1D4_spx_l2b-v25-2026-185.fits,61221.35771900,1.75,10.67,true,3.00,7.00,,,0.17472,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,16,160,,,1,,,false,false,false,false,-0.126,0.179,-1.536,-2.676,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,2.98287,0.04396,6.8651,0.16076,8.4487,,,14.308,0.025,,,,,,,,0.0066358,0.00019689,-0.000079344,0.0069914,0.018852,0.025843,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0645_2D4_spx_l2b-v22-2026-007.fits,61041.14038600,1.75,10.67,true,3.00,7.00,,,0.16781,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,164,,,1,,,false,false,false,false,0.105,-0.104,-3.475,-1.232,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,2.98380,0.04233,6.5117,0.15265,8.0040,,,14.366,0.025,,,,,,,,0.0061702,0.00019449,0.000011852,0.0063410,0.016961,0.023302,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0170_4D4_spx_l2b-v20-2025-259.fits,60860.24856400,1.75,10.67,true,3.00,7.00,,,0.15830,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,158,,,1,,,false,false,false,false,-0.038,0.096,3.727,-3.269,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.02316,0.04354,7.1885,0.16768,8.8079,,,14.258,0.025,,,,,,,,0.0075021,0.00023430,0.00014460,0.0074472,0.020670,0.028117,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0245_2D4_spx_l2b-v25-2026-185.fits,61221.35921100,1.75,10.67,true,3.00,7.00,,,0.17149,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,157,,,0.9999999999999998,,,false,false,false,false,0.148,0.283,-0.818,-1.265,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.06489,0.04561,7.2143,0.16550,8.7598,,,14.255,0.025,,,,,,,,0.0068683,0.00018172,0.00023958,0.0065709,0.020818,0.027389,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0645_3D4_spx_l2b-v22-2026-007.fits,61041.14187800,1.75,10.67,true,3.00,7.00,,,0.16366,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,159,,,0.9999999999999998,,,false,false,false,false,-0.056,-0.162,-4.770,-4.576,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.10670,0.04510,7.3927,0.17018,8.9679,,,14.228,0.025,,,,,,,,0.0069732,0.00018895,0.000030348,0.0071015,0.021861,0.028962,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0245_3D4_spx_l2b-v25-2026-185.fits,61221.36070300,1.75,10.68,true,3.00,7.00,,,0.16693,SOURCE:20,2097152:20,,,mask_explicit_bits=499834615,19,164,,,1,,,false,false,false,false,0.007,0.107,-4.563,-0.569,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.14912,0.04652,7.3414,0.17001,8.8806,,,14.236,0.025,,,,,,,,0.0069087,0.00016890,-0.00013321,0.0073440,0.021559,0.028903,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0645_4D4_spx_l2b-v22-2026-007.fits,61041.14337000,1.75,10.67,true,3.00,7.00,,,0.16313,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,20,160,,,0.9999999999999997,,,false,false,false,false,-0.186,-0.283,2.825,-6.473,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.15134,0.04555,7.1863,0.16404,8.6218,,,14.259,0.025,,,,,,,,0.0066098,0.00022011,0.00028954,0.0062508,0.020657,0.026908,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0570_2D4_spx_l2b-v20-2025-259.fits,60862.01390100,1.75,10.67,true,3.00,7.00,,,0.15230,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,156,,,1,,,false,false,false,false,-0.111,0.256,-3.745,-1.895,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.19189,0.04640,7.8049,0.17799,9.4003,,,14.169,0.025,,,,,,,,0.0073581,0.00021241,0.00012898,0.0073125,0.024366,0.031679,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0245_4D4_spx_l2b-v25-2026-185.fits,61221.36219500,1.75,10.67,true,3.00,7.00,,,0.16907,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,159,,,1.0000000000000004,,,false,false,false,false,0.046,0.139,-2.388,1.095,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.23452,0.04634,7.6386,0.17684,10.042,,,14.192,0.025,,,,,,,,0.0076903,0.00034877,0.000052150,0.0079348,0.023339,0.031274,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0331_1D4_spx_l2b-v23-2026-008.fits,61043.10806600,1.75,10.68,true,3.00,7.00,,,0.25439,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,152,,,0.9999999999999998,,,false,false,false,false,-0.223,-0.066,1.166,-1.709,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.23715,0.04658,7.5036,0.17244,8.9849,,,14.212,0.025,,,,,,,,0.0069207,0.00023078,-0.000030913,0.0072133,0.022522,0.029735,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0570_3D4_spx_l2b-v20-2025-259.fits,60862.01539300,1.75,10.67,true,3.00,7.00,,,0.15703,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,159,,,1,,,false,false,false,false,-0.106,0.198,0.330,-2.625,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.27854,0.04666,8.0374,0.18413,9.6881,,,14.137,0.025,,,,,,,,0.0078032,0.00025638,-0.0000021130,0.0080638,0.025840,0.033904,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0589_1D4_spx_l2b-v25-2026-185.fits,61223.18930200,1.75,10.68,true,3.00,7.00,,,0.17496,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,19,158,,,1,,,false,false,false,false,-0.019,0.276,-5.042,-4.342,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.32268,0.04771,7.7975,0.17885,9.8115,,,14.170,0.025,,,,,,,,0.0074759,0.00026611,0.000036673,0.0076687,0.024320,0.031989,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0331_2D4_spx_l2b-v23-2026-008.fits,61043.10955800,1.75,10.67,true,3.00,7.00,,,0.21345,SOURCE:17,2097152:17,,,mask_explicit_bits=499834615,17,164,,,1.0000000000000002,,,false,false,false,false,-0.255,-0.146,-2.396,-3.480,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.32508,0.04683,7.3602,0.16832,8.8572,,,14.233,0.025,,,,,,,,0.0066952,0.00023547,0.00013488,0.0066609,0.021669,0.028330,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0570_4D4_spx_l2b-v20-2025-259.fits,60862.01688600,1.75,10.67,true,3.00,7.00,,,0.15864,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,162,,,1,,,false,false,false,false,-0.003,0.177,0.339,-0.449,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.36789,0.04734,8.1486,0.18505,9.7257,,,14.122,0.025,,,,,,,,0.0073145,0.00018125,-0.000093304,0.0076824,0.026560,0.034242,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0589_2D4_spx_l2b-v25-2026-185.fits,61223.19079400,1.75,10.67,true,3.00,7.00,,,0.16743,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,159,,,1,,,false,false,false,false,-0.020,0.270,-0.522,-4.607,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.41253,0.04879,8.0638,0.18370,9.8733,,,14.134,0.025,,,,,,,,0.0075804,0.00027565,0.000060177,0.0077357,0.026010,0.033746,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0331_3D4_spx_l2b-v23-2026-008.fits,61043.11105100,1.75,10.67,true,3.00,7.00,,,0.19202,SOURCE:20,2097152:20,,,mask_explicit_bits=499834615,18,161,,,1,,,false,false,false,false,-0.135,-0.094,-5.545,0.801,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.44486,0.04843,8.0429,0.18321,9.6658,,,14.136,0.025,,,,,,,,0.0073404,0.00025763,-0.000046571,0.0076912,0.025875,0.033567,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0349_1D4_spx_l2b-v20-2025-258.fits,60857.80064500,1.75,10.67,true,3.00,7.00,,,0.17205,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,18,163,,,1.0000000000000002,,,false,false,false,false,-0.060,0.241,1.128,-0.636,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.45904,0.04850,8.0635,0.18523,9.6672,,,14.134,0.025,,,,,,,,0.0080088,0.00025896,-0.000016952,0.0083017,0.026008,0.034310,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0589_3D4_spx_l2b-v25-2026-185.fits,61223.19228700,1.75,10.68,true,3.00,7.00,,,0.17005,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,164,,,1,,,false,false,false,false,-0.251,0.296,-4.303,-3.123,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.50385,0.04979,8.2142,0.18702,10.048,,,14.114,0.025,,,,,,,,0.0077322,0.00025959,0.0000015590,0.0079887,0.026989,0.034978,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0331_4D4_spx_l2b-v23-2026-008.fits,61043.11254300,1.75,10.68,true,3.00,7.00,,,0.19422,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,162,,,1,,,false,false,false,false,-0.342,-0.087,-4.644,-3.609,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.53762,0.04878,8.0495,0.18380,9.7275,,,14.136,0.025,,,,,,,,0.0074554,0.00019425,-0.00010699,0.0078636,0.025918,0.033781,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0349_2D4_spx_l2b-v20-2025-258.fits,60857.80213700,1.75,10.68,true,3.00,7.00,,,0.17780,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,160,,,1,,,false,false,false,false,0.173,0.111,-3.646,2.837,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.58225,0.04893,8.6161,0.19485,10.535,,,14.062,0.025,,,,,,,,0.0080273,0.00030001,0.000027811,0.0082717,0.029695,0.037967,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W26_2B_0551_2D4_spx_l2b-v25-2026-182.fits,61219.32260200,1.75,10.67,true,3.00,7.00,,,0.20338,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,161,,,1,,,false,false,false,false,-0.065,0.284,2.018,-3.729,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.59690,0.05075,8.3729,0.19065,10.273,,,14.093,0.025,,,,,,,,0.0079022,0.00024892,-0.000077602,0.0083063,0.028042,0.036348,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W02_1A_0002_1D4_spx_l2b-v23-2026-009.fits,61045.01001600,1.75,10.67,true,3.00,7.00,,,0.20089,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,161,,,1,,,false,false,false,false,-0.295,0.073,-2.169,-3.558,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.63321,0.05006,8.2629,0.18779,10.058,,,14.107,0.025,,,,,,,,0.0078234,0.00023043,0.000050162,0.0079535,0.027310,0.035263,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0349_3D4_spx_l2b-v20-2025-258.fits,60857.80362900,1.75,10.67,true,3.00,7.00,,,0.19039,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,157,,,0.9999999999999998,,,false,false,false,false,0.178,0.244,1.182,-0.440,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.67977,0.05040,8.6806,0.19676,10.674,,,14.054,0.025,,,,,,,,0.0080618,0.00024954,-0.00013199,0.0085753,0.030141,0.038716,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W26_2B_0551_3D4_spx_l2b-v25-2026-182.fits,61219.32409500,1.75,10.68,true,3.00,7.00,,,0.21123,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,160,,,1,,,false,false,false,false,0.061,0.245,1.844,-3.123,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.69555,0.05079,8.7901,0.19828,10.802,,,14.040,0.024,,,,,,,,0.0081307,0.00029365,0.0000076538,0.0084090,0.030906,0.039315,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W02_1A_0002_2D4_spx_l2b-v23-2026-009.fits,61045.01150800,1.75,10.67,true,3.00,7.00,,,0.21277,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,148,,,0.9999999999999998,,,false,false,false,false,-0.022,0.337,-8.564,-5.461,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.73101,0.05116,8.4376,0.19157,10.343,,,14.084,0.025,,,,,,,,0.0078046,0.00027740,-0.000069743,0.0082215,0.028477,0.036699,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0349_4D4_spx_l2b-v20-2025-258.fits,60857.80512100,1.75,10.67,true,3.00,7.00,,,0.20195,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,162,,,1,,,false,false,false,false,-0.152,0.323,-0.203,-1.113,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.77854,0.05154,9.2772,0.20725,11.499,,,13.981,0.024,,,,,,,,0.0088411,0.00039987,0.00035835,0.0085243,0.034427,0.042951,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W26_2B_0551_4D4_spx_l2b-v25-2026-182.fits,61219.32558700,1.75,10.67,true,3.00,7.00,,,0.23557,SOURCE:20,2097152:20,,,mask_explicit_bits=499834615,17,163,,,1.0000000000000002,,,false,false,false,false,0.065,0.355,6.895,-12.650,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D4,3.79467,0.05068,9.3055,0.20791,11.545,,,13.978,0.024,,,,,,,,0.0090324,0.00033898,0.00039004,0.0085913,0.034637,0.043228,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W02_1A_0002_3D4_spx_l2b-v23-2026-009.fits,61045.01300000,1.75,10.68,true,3.00,7.00,,,0.23717,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,19,158,,,0.9999999999999998,,,false,false,false,false,-0.185,-0.248,-2.586,-5.817,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.79827,0.01800,9.1003,0.25850,11.402,,,14.002,0.031,,,,,,,,0.033794,0.0012893,0.00069224,0.033699,0.033126,0.066825,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0263_1D5_spx_l2b-v23-2026-008.fits,61042.76953700,1.75,10.67,true,3.00,7.00,,,0.24222,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,161,,,1,,,false,false,false,false,-0.224,0.369,-5.810,-1.160,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.81450,0.01799,8.4975,0.24662,10.494,,,14.077,0.032,,,,,,,,0.031587,0.00093636,0.00029138,0.031940,0.028883,0.060823,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0586_4D5_spx_l2b-v20-2025-259.fits,60862.08465900,1.75,10.67,true,3.00,7.00,,,0.21042,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,17,162,,,1,,,false,false,false,false,0.161,0.381,5.056,0.813,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.82942,0.01795,8.9954,0.26171,11.115,,,14.015,0.032,,,,,,,,0.034437,0.00096840,-0.00035933,0.036124,0.032367,0.068490,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0198_4D5_spx_l2b-v25-2026-185.fits,61224.55219300,1.75,10.67,true,3.00,7.00,,,0.22371,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,164,,,1,,,false,false,false,false,-0.092,0.331,2.484,-2.359,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.83108,0.01789,9.4674,0.27171,11.702,,,13.959,0.031,,,,,,,,0.036289,0.0013453,-0.00016882,0.037972,0.035853,0.073825,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0263_2D5_spx_l2b-v23-2026-008.fits,61042.77103000,1.75,10.67,true,3.00,7.00,,,0.23673,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,155,,,1,,,false,false,false,false,0.149,0.077,-1.133,1.326,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.84732,0.01787,8.1147,0.24330,10.002,,,14.127,0.033,,,,,,,,0.031832,0.00089889,-0.000062678,0.032857,0.026339,0.059196,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0215_1D5_spx_l2b-v20-2025-260.fits,60864.11840700,1.75,10.67,true,3.00,7.00,,,0.19912,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,161,,,0.9999999999999998,,,false,false,false,false,-0.085,0.349,1.871,3.985,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.86239,0.01791,9.5276,0.27160,11.591,,,13.953,0.031,,,,,,,,0.034481,0.00092628,-0.0010237,0.037454,0.036310,0.073764,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0259_1D5_spx_l2b-v25-2026-185.fits,61224.88708000,1.75,10.67,true,3.00,7.00,,,0.21770,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,161,,,1,,,false,false,false,false,0.050,0.132,2.861,0.353,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.88081,0.01793,8.3896,0.24425,10.308,,,14.091,0.032,,,,,,,,0.031151,0.0011515,0.00039899,0.031505,0.028154,0.059659,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0215_2D5_spx_l2b-v20-2025-260.fits,60864.11989900,1.75,10.67,true,3.00,7.00,,,0.20232,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,162,,,1,,,false,false,false,false,0.154,0.391,1.522,4.198,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.89607,0.01802,9.0949,0.25949,11.237,,,14.003,0.031,,,,,,,,0.032131,0.0013055,-0.00040606,0.034249,0.033087,0.067336,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0259_2D5_spx_l2b-v25-2026-185.fits,61224.88857200,1.75,10.67,true,3.00,7.00,,,0.22585,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,155,,,0.9999999999999998,,,false,false,false,false,-0.084,0.284,1.974,1.083,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.89788,0.01799,9.2514,0.26426,11.624,,,13.984,0.031,,,,,,,,0.035702,0.0012405,0.00067257,0.035597,0.034235,0.069832,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0263_4D5_spx_l2b-v23-2026-008.fits,61042.77403200,1.75,10.67,true,3.00,7.00,,,0.25027,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,19,164,,,1.0000000000000002,,,false,false,false,false,-0.126,0.199,2.476,-2.086,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.91446,0.01806,9.0264,0.25358,11.049,,,14.011,0.031,,,,,,,,0.033152,0.0011107,0.0012748,0.031713,0.032591,0.064304,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0215_3D5_spx_l2b-v20-2025-260.fits,60864.12139100,1.75,10.67,true,3.00,7.00,,,0.21370,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,19,164,,,1.0000000000000002,,,false,false,false,false,-0.134,0.158,-2.870,-1.525,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.93004,0.01814,9.5462,0.27232,11.853,,,13.950,0.031,,,,,,,,0.034308,0.0014409,-0.00097992,0.037708,0.036452,0.074160,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0259_3D5_spx_l2b-v25-2026-185.fits,61224.89006400,1.75,10.67,true,3.00,7.00,,,0.24252,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,163,,,1,,,false,false,false,false,0.122,0.190,-1.131,2.742,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.93157,0.01808,9.0867,0.26057,11.680,,,14.004,0.031,,,,,,,,0.034201,0.0015169,0.00042336,0.034871,0.033027,0.067898,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0537_1D5_spx_l2b-v23-2026-008.fits,61044.12661900,1.75,10.68,true,3.00,7.00,,,0.27367,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,17,162,,,1.0000000000000002,,,false,false,false,false,-0.133,-0.033,-7.823,-0.672,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.94260,0.01809,9.2089,0.26664,11.225,,,13.989,0.031,,,,,,,,0.033301,0.0011395,-0.0013681,0.037177,0.033921,0.071098,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0135_1D5_spx_l2b-v21-2025-363.fits,61031.70070200,1.75,10.67,true,3.00,7.00,,,0.21255,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,19,158,,,0.9999999999999998,,,false,false,false,false,0.088,-0.015,-5.344,-0.561,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.94876,0.01817,8.6973,0.24881,10.722,,,14.052,0.031,,,,,,,,0.031391,0.0011368,0.00043965,0.031648,0.030257,0.061905,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0215_4D5_spx_l2b-v20-2025-260.fits,60864.12288400,1.75,10.68,true,3.00,7.00,,,0.21348,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,155,,,0.9999999999999998,,,false,false,false,false,-0.110,0.221,-4.601,-4.852,false,,,,,,,,,,
