name,class_zeltyn,z,ra,dec,is_clagn,umap_x,umap_y,fvar_w1,mean_w1_mjy,projected,clagn_score,in_region_zeltyn,in_region_clagn,n_spec,n_sdss,n_desi,mjd_first,mjd_last,years_since_last_spec,class_change_flag,broadline_change_flag,last_class,last_subclass,r_nmgy_last_sdssv,mjd_last_sdssv,r_mag_last_sdssv
J012256.19-000252.6,CL-AGN,0.340502,20.734124999999995,-0.0479444444444444,True,13.845211,-1.9370002,0.1283541972783627,0.4360688687491288,True,0.14,False,False,11,10,1,51817.0,59593.09317609,4.637017746407899,False,True,QSO,,29.2935,59218.0,18.83307183881614
J020649.48-041452.7,CL-AGN,0.138743,31.70616666666666,-4.247972222222223,True,14.767575,1.3125561,0.0773564618588671,0.5781286215628632,True,0.14,False,False,14,14,0,56660.0,59957.0,3.6406951621231585,False,False,?,,33.02699,59226.0,18.702827512634727
J073716.39+380202.4,EVQ,0.550421,114.31829166666664,38.034,False,12.645009,0.35313693,0.0948466584390903,0.1742054138489312,True,0.14,False,False,18,17,1,57746.0,59616.0,4.574302280535205,True,True,?,,7.120066,59278.0,20.368789951545867
J075934.95+322143.3,CL-AGN,0.26888,119.89562499999998,32.362027777777776,True,19.071386,5.150949,0.3383816108853044,1.139278600307568,True,0.14,False,False,8,8,0,52583.0,59253.0,5.568142116264158,False,False,QSO,BROADLINE,54.40965,59253.0,18.16081016940899
J085337.26+014303.6,CL-AGN,0.058189,133.40525,1.717666666666667,True,15.70971,4.7620573,0.3659894917908886,2.602925054103058,True,0.14,False,False,7,5,2,51913.0,59664.0,4.442885442752864,False,True,?,,149.8977,59252.0,17.060512577068287
J121618.00+515946.1,CL-AGN,0.623324,184.075,51.99613888888889,True,12.324415,1.2419307,0.1098105960856752,0.3491185638341766,True,0.14,False,False,14,14,0,52430.0,59370.0,5.247813574169702,False,False,?,,9.595752,59291.0,20.04480246200002
J140515.59+542458.0,CL-AGN,0.083262,211.3149583333333,54.41611111111111,True,15.718041,6.3314505,0.3662449462653399,0.5967959773564351,True,0.14,False,False,7,7,0,53088.0,59342.0,5.324473396209401,False,False,?,,79.50903,59312.0,17.748958862117732
J160738.15+472349.1,CL-AGN,0.516701,241.90895833333332,47.396972222222225,True,12.982846,0.54415756,0.1186281323809173,0.3027361829721016,True,0.14,False,False,5,5,0,57894.0,59381.0,5.217697215511249,False,False,?,,,,
J235214.78+005103.3,CL-AGN,0.602111,358.06158333333326,0.8509166666666667,True,14.000655,-2.798526,0.1350502928821133,0.0843331681394821,True,0.14,False,False,9,9,0,56959.0,59192.0,5.735151014279216,False,False,QSO,BROADLINE,3.747639,59192.0,21.065605625476415
J012416.34+004052.2,CL-AGN,0.594002,21.06808333333333,0.6811666666666666,True,11.00916,2.279637,0.1519350295623159,0.1833059262960811,True,0.12,False,False,7,6,1,52614.0,59489.36460237,4.9210111036152915,False,True,QSO,,4.235784,59222.0,20.93266548614218
J023112.11-002056.3,EVQ,0.643731,37.80045833333333,-0.3489722222222222,False,13.556471,-2.1567528,0.1263363324070371,0.310842720312356,True,0.12,False,False,36,34,2,52200.0,59937.0,3.6954521778658007,True,True,?,,0.0,59232.0,
J092313.53+043445.0,CL-AGN,0.65682,140.80637499999995,4.579166666666667,True,13.628645,-1.8531226,0.1258062585104467,0.2303495064989892,True,0.12,False,False,7,6,1,52707.0,59584.33864557,4.660986344683043,False,True,QSO,,33.21669,59315.0,18.69660911652342
J112536.33+303915.9,CL-AGN,0.575978,171.40137499999997,30.654416666666663,True,17.623846,1.2379315,0.3069921066859764,0.2362438249953519,True,0.12,False,False,5,5,0,56362.0,59339.0,5.332686948570797,False,False,?,,11.13472,59311.0,19.883301748771505
J211834.39+005322.2,CL-AGN,0.451338,319.64329166666664,0.8895,True,12.111885,-1.4046309,0.0781856700700688,0.264351084592619,True,0.12,False,False,5,4,1,55469.0,59734.46058844,4.249974865230617,False,False,QSO,,,,
J232710.20+245645.9,EVQ,0.694549,351.79249999999996,24.946083333333338,False,13.8891945,-2.476922,0.1568835385188441,0.1120271344723099,True,0.12,False,False,3,3,0,56570.0,59188.0,5.746102417427744,False,False,QSO,BROADLINE,7.823269,59188.0,20.26652934113455
J000750.51+005815.2,CL-AGN,0.345113,1.960458333333333,0.9708888888888888,True,16.532986,4.42347,0.2563560989761091,0.3242115172244042,True,0.1,False,False,11,11,0,52903.0,59879.0,3.8542475235194624,False,False,?,,7.291245,59202.0,20.34299577095245
J012946.72+150457.3,CL-AGN,0.364851,22.444666666666663,15.082583333333334,True,14.752561,1.1647,0.1484338664934957,0.7205731516852882,True,0.1,False,False,8,8,0,51884.0,59219.0,5.661229043026649,False,False,QSO,BROADLINE,20.99555,59219.0,19.194681860217354
J090459.92-004206.9,CL-AGN,0.282439,136.24966666666666,-0.7019166666666666,True,12.343014,1.0026213,0.0838559215016307,0.4019819034365571,True,0.1,False,False,4,3,1,51929.0,59536.46748617,4.7920504361272735,True,False,QSO,,19.00261,59253.0,19.30296686199283
J135925.58+612603.8,EVQ,0.502968,209.8565833333333,61.43438888888888,False,14.403181,6.6589746,0.5114746657404813,0.1995965347491084,True,0.1,False,False,10,10,0,56419.0,59381.0,5.217697215511249,False,False,?,,2.867576,59309.0,21.356212657679002
J165252.60+360057.4,EVQ,0.280965,253.21916666666667,36.01594444444444,False,16.59675,4.3722787,0.3101919064486833,0.9918818790556444,True,0.1,False,False,16,15,1,52409.0,60119.0,3.197163334607758,False,True,?,,59.53199,59315.0,18.063123999669077
J004459.09-010629.3,CL-AGN,0.228215,11.24620833333333,-1.108138888888889,True,16.526667,6.4058537,0.3970021400136623,0.4496648235070415,True,0.08,False,False,13,12,1,52531.0,59901.0,3.794014806202556,False,True,?,,18.62712,59187.0,19.324635719012154
J011943.50-010858.5,EVQ,0.497391,19.931249999999995,-1.1495833333333334,False,15.057566,0.32785946,0.2197410468105991,0.339977766363587,True,0.08,False,False,11,9,2,52202.0,59497.34683052,4.89915695399174,False,True,QSO,,12.78094,59218.0,19.733593009849304
J074511.98+380911.3,EVQ,0.23648,116.29991666666665,38.15313888888889,False,18.650345,4.9301095,0.549444429040304,0.4645916887391011,True,0.08,False,False,18,17,1,51873.0,59616.0,4.574302280535205,True,True,?,,26.0356,59278.0,18.96108102349131
J075827.30+342457.5,EVQ,0.562246,119.61375,34.41597222222222,False,21.932562,7.7372236,0.3331890525444606,0.1360953289045705,True,0.08,False,False,7,7,0,55488.0,59252.0,5.57087996705129,False,False,QSO,BROADLINE,2.900685,59252.0,21.34374857715706
J084158.34+035851.7,CL-AGN,0.696807,130.49308333333332,3.981027777777778,True,11.531303,-1.2535967,0.068604298237764,0.087887047992013,True,0.08,False,False,4,3,1,55533.0,59581.63950567334,4.668376186973704,False,False,QSO,,4.625655,59280.0,20.837066904477506
J090254.12+015429.1,CL-AGN,0.166121,135.72549999999998,1.9080833333333336,True,20.208042,5.758733,0.3777309105469716,0.5799499954479874,True,0.08,False,False,5,4,1,51924.0,59592.30907273,4.639164504409263,True,True,QSO,,34.76955,59208.0,18.647002325188716
J103723.72+363341.6,CL-AGN,0.519399,159.34883333333332,36.56155555555555,True,9.623942,0.1930349,0.0554178895424685,0.1827916260211886,True,0.08,False,False,3,3,0,55575.0,59350.0,5.302570589912344,False,False,?,,,,
J112951.94+233237.3,EVQ,0.514746,172.46641666666665,23.543694444444448,False,16.022463,-0.7121037,0.1991800824709144,0.3071996475449349,True,0.08,False,False,9,9,0,56274.0,59343.0,5.321735545422269,False,False,?,,27.51254,59314.0,18.901173282562493
J113333.82+592152.5,CL-AGN,0.486347,173.39091666666664,59.364583333333336,True,10.723166,-0.8346241,0.1006713245789059,0.1725892379801646,True,0.08,False,False,12,12,0,56666.0,59664.0,4.442885442752864,False,False,?,,6.555288,59315.0,20.45852055815626
J165234.96+393733.4,CL-AGN,0.641484,253.14566666666667,39.62594444444444,True,20.147118,2.7028866,0.3107765044751238,0.2140495154637693,True,0.08,False,False,4,3,1,56074.0,59710.43297253,4.315758892362727,False,False,QSO,,,,
J233650.69+004042.5,CL-AGN,0.161514,354.21120833333333,0.6784722222222221,True,10.417215,0.8314035,0.0673346459314882,0.4065181095492157,True,0.08,False,False,15,15,0,55449.0,59872.0,3.8734124790293873,True,False,?,,27.24388,59200.0,18.911827603260736
J235720.13-005830.0,CL-AGN,0.339078,359.333875,-0.975,True,10.416722,0.3946076,0.0800395799836646,0.365709262846112,True,0.08,False,False,5,5,0,52203.0,59190.0,5.74062671585348,False,False,QSO,STARBURST BROADLINE,15.09243,59190.0,19.553102074413278
J235720.19+004012.8,CL-AGN,0.220698,359.334125,0.6702222222222222,True,9.537842,0.0820882,0.0453180074316855,0.170032435057913,True,0.08,False,False,4,4,0,55477.0,59190.0,5.74062671585348,False,False,QSO,STARBURST BROADLINE,12.51728,59190.0,19.75622508223239
J013944.05-004251.5,CL-AGN,0.471326,24.933541666666663,-0.7143055555555555,True,7.625928,1.8860226,0.0369009847497195,0.252797923167007,True,0.06,False,False,15,15,0,55483.0,59929.0,3.7173549841628577,False,False,?,,5.634663,59220.0,20.622830133213725
J014128.85+003712.2,CL-AGN,0.814749,25.37020833333333,0.6200555555555556,True,7.404045,1.6260122,0.0293284501975386,0.0992585926462195,True,0.06,False,False,8,7,1,55205.0,59550.87422168001,4.752606943971182,False,False,QSO,,1.013655,59220.0,22.485274582652522
J080717.58+251758.7,CL-AGN,0.383252,121.82325,25.29963888888889,True,19.848787,8.218639,0.3377295572921479,0.3844346343280582,True,0.06,False,False,3,3,0,52670.0,59230.0,5.631112684368196,False,False,QSO,STARBURST BROADLINE,14.84201,59230.0,19.571268200338412
J081116.71+320935.4,EVQ,0.15368,122.819625,32.15983333333333,False,20.54867,4.9826555,0.2384514379634157,2.184606970733391,True,0.06,False,False,9,9,0,52318.0,59253.0,5.568142116264158,False,False,QSO,STARBURST BROADLINE,70.39666,59253.0,17.881119864146847
J081429.24+265241.5,EVQ,0.284569,123.62183333333331,26.878194444444446,False,22.356613,6.2129474,0.3469303526986868,0.6748322419967555,True,0.06,False,False,7,6,1,52670.0,59509.48512905,4.865924103806934,False,True,QSO,,29.40383,59254.0,18.82899024203668
J085512.13+032950.6,CL-AGN,0.124046,133.80054166666665,3.497388888888889,True,21.66938,7.7142262,0.3085281426686965,0.6504898289920762,True,0.06,False,False,5,5,0,52225.0,59664.0,4.442885442752864,False,False,?,,48.8548,59304.0,18.277731900686828
J092702.31+043308.2,EVQ,0.321793,141.75962499999997,4.552277777777777,False,22.531404,7.301298,0.231017899572924,0.6604660235142061,True,0.06,False,False,9,8,1,52254.0,59937.0,3.6954521778658007,False,True,?,,25.158,59306.0,18.99830971803197
J092814.62+005631.0,EVQ,0.405275,142.06091666666666,0.9419444444444444,False,13.066165,-2.2497683,0.1020408234617493,0.6585890595532395,True,0.06,False,False,7,5,2,51965.0,59662.0,4.448361144327128,False,True,?,,37.86878,59232.0,18.554296715267817
J112518.07+272452.8,EVQ,0.564341,171.32529166666663,27.414666666666665,False,10.727456,1.2340789,0.0823097087907474,0.2521080662265585,True,0.06,False,False,7,7,0,56329.0,59340.0,5.329949097783665,False,False,?,,9.320416,59312.0,20.07641175815138
J113118.43+581841.8,CL-AGN,0.311977,172.82679166666665,58.311611111111105,True,9.209209,0.81578535,0.0404556515345124,0.3371925767657744,True,0.06,False,False,20,19,1,52409.0,59974.0,3.594151698741913,True,True,?,,19.38294,59315.0,19.28145087149776
J115705.84+560749.5,EVQ,0.653877,179.2743333333333,56.13041666666667,False,10.354403,1.637649,0.0852557417178589,0.401886983189773,True,0.06,False,False,19,18,1,52790.0,60073.0,3.3231044708158346,False,True,?,,13.6893,59290.0,19.659046897179607
J135157.54+533839.6,EVQ,1.519408,207.98974999999996,53.644333333333336,False,12.450901,-3.4577878,0.0884497274083504,0.0840440578341928,True,0.06,False,False,5,5,0,56426.0,59339.0,5.332686948570797,False,False,?,,24.3495,59315.0,19.033774880730185
J140037.13+622132.9,CL-AGN,0.075293,210.15470833333333,62.35913888888889,True,19.024578,3.3113813,0.2771471905737213,1.521733060330981,True,0.06,False,False,10,10,0,52353.0,59381.0,5.217697215511249,False,False,?,,124.6552,59309.0,17.26072400039747
J144024.60+345624.2,CL-AGN,0.752449,220.10249999999996,34.94005555555555,True,11.605743,1.8701285,0.1332851715007201,0.1261893499944514,True,0.06,False,False,11,10,1,55272.0,60076.0,3.3148909184544384,False,False,?,,,,
J163345.19+441150.1,EVQ,0.768656,248.43829166666663,44.19725,False,11.829817,-2.1801307,0.0742945262175888,0.1238677078540407,True,0.06,False,False,11,10,1,56097.0,59710.41410211,4.31581055675697,False,True,QSO,,5.992304,59312.0,20.55601540558894
J212928.91+000415.9,CL-AGN,0.180379,322.3704583333333,0.0710833333333333,True,17.720642,3.1320055,0.3399385994512042,0.4214118413789525,True,0.06,False,False,8,7,1,52945.0,60109.0,3.2245418424790793,False,True,?,,36.56287,59159.0,18.592399304210755
J000719.90+253128.6,EVQ,0.559321,1.8329166666666663,25.52461111111111,False,12.566841,-3.6926134,0.0908735437834536,0.1283085094528628,True,0.04,False,False,10,10,0,56543.0,59902.0,3.791276955415424,False,False,?,,7.07655,59217.0,20.375446051092315
J004616.68+000249.1,CL-AGN,0.4531,11.5695,0.0469722222222222,True,11.342975,0.049819212,0.078042866699296,0.3812350520033938,True,0.04,False,False,14,13,1,52199.0,59901.0,3.794014806202556,False,True,?,,9.641126,59187.0,20.039680603254045
J014209.02-005050.0,CL-AGN,0.132549,25.53758333333333,-0.8472222222222222,True,18.345102,4.7940025,0.2497042809267421,0.8402961255440949,True,0.04,False,False,9,9,0,51788.0,59878.0,3.8569853743065945,True,True,?,,0.0,59220.0,
J021122.60-021129.8,EVQ,0.210883,32.84416666666666,-2.191611111111111,False,11.324475,0.055634145,0.0806098080613133,0.4101555594070392,True,0.04,False,False,19,18,1,56986.0,59957.0,3.6406951621231585,False,True,?,,18.36894,59230.0,19.339789761036396
J023958.89-000901.2,CL-AGN,0.394828,39.995375,-0.1503333333333333,True,18.43629,9.037429,0.2723721420891145,0.1061288268164521,True,0.04,False,False,17,17,0,55247.0,59879.0,3.8542475235194624,False,False,?,,3.192606,59222.0,21.239636686257022
J081051.52+325251.9,EVQ,0.705579,122.71466666666664,32.881083333333336,False,12.757705,-3.6964934,0.0908191592032114,0.109721940448335,True,0.04,False,False,11,10,1,54578.0,59551.3640134,4.751265967325071,False,True,QSO,,7.782871,59253.0,20.272150419654913
J083754.66+040007.2,EVQ,0.563324,129.47775,4.002,False,11.273617,-1.3309547,0.0768142417316398,0.2133133067099854,True,0.04,False,False,5,4,1,52646.0,59549.39319647,4.756661770008162,False,True,QSO,,6.95106,59288.0,20.39487240685263
J090315.11+010623.1,CL-AGN,0.121657,135.81295833333334,1.1064166666666668,True,19.80256,7.9163766,0.3597171410806598,0.568940825093739,True,0.04,False,False,8,8,0,51924.0,59313.0,5.4038710690362315,False,False,GALAXY,AGN,40.88148,59313.0,18.471183475419753
J091156.22-005140.4,EVQ,0.570337,137.98424999999995,-0.8612222222222222,False,11.325816,0.4066517,0.0984682118598204,0.1417196659770691,True,0.04,False,False,6,5,1,55240.0,59618.2713525,4.568083656305226,True,True,GALAXY,,5.385028,59257.0,20.672030085504655
J092739.77+050312.6,CL-AGN,0.126061,141.9157083333333,5.0535,True,21.47213,1.7602388,0.2636236335151043,0.9116537704432244,True,0.04,False,False,8,7,1,-999.0,59535.49173248,4.7947219041354865,False,True,QSO,,54.0785,59315.0,18.167438407808316
J093322.83+010120.9,CL-AGN,0.159933,143.34512499999997,1.0224722222222222,True,20.296722,7.4533,0.3273790601287335,0.8999890590941139,True,0.04,False,False,5,4,1,51965.0,59592.33991614,4.639080059754915,False,False,GALAXY,,51.77252,59310.0,18.21475173862423
J113457.21+292502.4,CL-AGN,0.392179,173.73837499999996,29.417333333333335,True,11.221392,-1.0789654,0.0666827942872886,0.4475219825190123,True,0.04,False,False,5,5,0,53795.0,59339.0,5.332686948570797,False,False,?,,29.06559,59311.0,18.84155214227615
J142613.05+321212.3,CL-AGN,0.523328,216.55437499999996,32.20341666666667,True,18.329334,4.737751,0.2376501953747532,0.1752632171892426,True,0.04,False,False,4,3,1,55652.0,59373.19782625,5.239058403054034,False,False,GALAXY,,,,
J220946.60-003822.8,CL-AGN,0.088949,332.4441666666666,-0.6396666666666666,True,20.759216,7.787942,0.2905451693081151,0.2321099284873601,True,0.04,False,False,9,8,1,52964.0,59845.0,3.947334450281954,False,False,?,,,,
J221026.83-001721.1,CL-AGN,0.44867,332.61179166666665,-0.2891944444444444,True,15.132943,0.91523004,0.1804298521259477,0.3341851957425176,True,0.04,False,False,6,5,1,55481.0,59524.08320434,4.825956751883595,False,False,QSO,,,,
J012716.17-003557.7,EVQ,0.371335,21.817374999999995,-0.5993611111111111,False,17.893991,5.437176,0.3347480710626562,0.3745240662970672,True,0.02,False,False,7,5,2,57373.0,59593.0931761,4.637017746380509,True,True,QSO,,8.112288,59222.0,20.22714159886359
J023904.10-004410.8,CL-AGN,0.567837,39.767083333333325,-0.7363333333333333,True,6.478474,0.021949375,0.0194036458971396,0.1620524011392163,True,0.02,False,False,17,17,0,56273.0,59933.0,3.706403581014329,False,True,?,,1.871922,59222.0,21.819280628945823
J024712.91-011106.2,EVQ,0.486331,41.80379166666666,-1.1850555555555555,False,11.1057005,-2.0835738,0.0703203275668311,0.1554007380862392,True,0.02,False,False,23,22,1,52177.0,59984.0,3.5667731908705917,False,True,?,,8.484588,59222.0,20.178423103952316
J074147.21+303243.1,EVQ,0.697918,115.44670833333332,30.54530555555556,False,11.220015,1.1291586,0.098045455704461,0.375874715524559,True,0.02,False,False,27,26,1,52232.0,59530.40480433,4.808649154375043,False,True,QSO,,11.0576,59280.0,19.890847810937764
J091445.19+000648.8,EVQ,0.560135,138.68829166666663,0.1135555555555555,False,16.338037,-0.14984645,0.2385104499094557,0.3137284370480661,True,0.02,False,False,4,3,1,55535.0,59536.46748621,4.792050436017751,False,True,QSO,,24.78115,59292.0,19.014696358795625
J091459.16+050243.4,CL-AGN,0.142516,138.74649999999997,5.045388888888889,True,17.10871,5.1285686,0.3011562532547272,0.8309914740379298,True,0.02,False,False,7,6,1,52652.0,59671.11771372,4.423398204641983,False,True,QSO,,43.29828,59315.0,18.408823388524524
J161734.42+490211.9,CL-AGN,0.880448,244.39341666666667,49.03663888888889,True,11.093293,1.184352,0.1226787595092657,0.1394319222958406,True,0.02,False,False,3,3,0,57895.0,59383.0,5.212221513936985,False,False,?,,,,
J001333.96+014506.8,CL-AGN,0.881555,3.3914999999999997,1.7518888888888888,True,6.2607975,-4.583784,,0.1122960709973613,True,0.0,False,False,11,10,1,55511.0,59879.0,3.8542475235194624,False,True,?,,5.896133,59202.0,20.57358182147384
J011851.07-010417.3,CL-AGN,0.573171,19.712791666666664,-1.0714722222222222,True,7.9529104,-2.367199,0.0215277998142204,0.1529070515164539,True,0.0,False,False,8,8,0,52202.0,59218.0,5.6639668938137815,False,False,GALAXY,,2.862298,59218.0,21.35821288222477
J012953.16-003104.3,EVQ,0.487809,22.4715,-0.5178611111111112,False,8.197194,-4.3486643,,0.1066365931121912,True,0.0,False,False,5,5,0,57373.0,59222.0,5.653015490665253,False,False,QSO,BROADLINE,5.972233,59222.0,20.55965814275587
J014022.54+002629.7,EVQ,1.857251,25.09391666666666,0.4415833333333333,False,6.244611,-0.108312584,,0.0458516340177764,True,0.0,False,False,8,7,1,56902.0,59488.37304243,4.923725846777502,False,True,QSO,,1.291468,59220.0,22.22229087577001
J023427.80+010921.9,CL-AGN,0.739439,38.61583333333333,1.1560833333333334,True,5.725849,-0.63466895,0.0130105093520109,0.1683617643572343,True,0.0,False,False,16,15,1,55234.0,59937.0,3.6954521778658007,False,True,?,,3.593906,59232.0,21.11108321554617
J082526.43+274205.8,EVQ,0.340195,126.36012499999998,27.70161111111111,False,6.127332,-0.4171366,,0.0967124328834177,True,0.0,False,False,3,3,0,58157.0,59195.0,5.72693746191782,False,False,QSO,BROADLINE,5.239721,59195.0,20.7017295933166
J083537.26+314209.9,EVQ,1.813543,128.90525,31.70275,False,0.9541371,0.5065592,,0.0353724931902096,True,0.0,False,False,5,3,2,54561.0,59519.976701505,4.837199743902756,False,True,QSO,,3.334986,59199.0,21.192264962191302
J083716.47+035606.1,CL-AGN,0.063482,129.318625,3.935027777777778,True,17.44925,5.6159196,0.218257038516477,0.9233692108935416,True,0.0,False,False,5,4,1,52646.0,59630.17626387,4.535489785340128,True,True,QSO,,96.1585,59288.0,17.5425307998863
J090315.87-000710.1,CL-AGN,0.845034,135.816125,-0.1194722222222222,True,9.35898,-3.717248,0.0222766999846958,0.1232471966904976,True,0.0,False,False,4,3,1,55532.0,59603.27785033,4.609133628023228,False,True,QSO,,9.082164,59253.0,20.104526650369735
J090826.74+002137.4,CL-AGN,0.162574,137.11141666666666,0.3603888888888888,True,18.99275,6.467412,0.3216588805690456,0.9251129363906304,True,0.0,False,False,8,7,1,51924.0,59536.46748617,4.7920504361272735,False,True,QSO,,69.7725,59257.0,17.89078928912828
J091649.41+000031.6,CL-AGN,0.222549,139.20587500000002,0.0087777777777777,True,18.95074,6.812999,0.381989891285937,0.2544163246682723,True,0.0,False,False,6,5,1,51955.0,59318.0,5.390181815100571,True,True,?,,14.25207,59257.0,19.615305133123094
J093149.46+014333.5,EVQ,0.356612,142.95608333333334,1.7259722222222222,False,10.077437,-2.2653172,0.0511386662899213,2.812344533363472,True,0.0,False,False,9,8,1,51965.0,59572.389864725,4.693700323724794,False,True,QSO,,35.49404,59280.0,18.624611414011266
J112825.59+565646.1,CL-AGN,0.615026,172.10662499999998,56.94613888888889,True,3.087648,-0.38026404,,0.0932381750757248,True,0.0,False,False,11,11,0,56683.0,59346.0,5.313521993060872,False,True,?,,7.446881,59315.0,20.320063965148616
J140104.00+633733.2,EVQ,1.698609,210.26666666666665,63.62588888888889,False,2.6774511,-3.5581646,,0.0514606668162049,True,0.0,False,False,10,10,0,56396.0,59381.0,5.217697215511249,False,False,?,,1.688907,59309.0,21.930985660706614
J160451.30+553223.5,EVQ,0.312626,241.21375,55.53986111111111,False,20.112722,0.9335213,0.2096527477929687,0.4941030579272226,True,0.0,False,False,9,8,1,57897.0,60065.0,3.3450072771128916,False,False,?,,,,
J160730.23+560305.6,CL-AGN,0.717069,241.8759583333333,56.05155555555555,True,8.916895,-3.9543526,0.0260901187701297,0.1646084206472621,True,0.0,False,False,7,6,1,56430.0,59731.0,4.259449440015014,False,False,?,,,,
J221055.80-001702.4,CL-AGN,0.657455,332.73249999999996,-0.284,True,6.2840466,-0.22949915,0.01190729773247,0.0964715303142698,True,0.0,False,False,5,5,0,55499.0,59386.0,5.204007961575589,False,False,?,,,,
J023029.63+004305.0,EVQ,2.586888,37.623458333333325,0.7180555555555556,False,,,,,False,,False,False,14,14,0,55209.0,59937.0,3.6954521778658007,True,True,?,,0.8004927,59232.0,22.741606560561497
J024510.20-000628.1,EVQ,2.132256,41.2925,-0.1078055555555555,False,,,,,False,,False,False,23,22,1,55450.0,59984.0,3.5667731908705917,False,True,?,,2.854491,59222.0,21.36117830488418
J024637.95-004105.4,EVQ,0.85716,41.65812499999999,-0.6848333333333333,False,,,,,False,,False,False,23,22,1,52177.0,59984.0,3.5667731908705917,False,True,?,,1.54535,59222.0,22.02743285879513
J080020.23+315414.2,EVQ,1.659855,120.08429166666666,31.90394444444444,False,,,,,False,,False,False,8,8,0,54537.0,59253.0,5.568142116264158,False,False,QSO,BROADLINE,3.834666,59253.0,21.04068114296019
J082459.79+315932.5,EVQ,1.475583,126.249125,31.992361111111112,False,,,,,False,,False,False,4,3,1,58162.0,59554.3679664,4.743041592239514,False,True,QSO,,1.511309,59199.0,22.051616828439144
J083414.18+270101.6,CL-AGN,1.071886,128.55908333333332,27.01711111111111,True,,,,,False,,False,False,5,4,1,58429.0,59554.38116449,4.743005457838428,False,False,QSO,,0.8624428,59222.0,22.660674247790737
J085502.14+520137.7,EVQ,1.884805,133.75891666666666,52.027138888888885,False,,,,,False,,False,False,21,20,1,56739.0,59992.0,3.544870384573535,False,True,?,,0.4247488,59312.0,23.429669598564093
J090903.50-005928.9,EVQ,2.440956,137.26458333333332,-0.991361111111111,False,,,,,False,,False,False,4,4,0,55240.0,59253.0,5.568142116264158,False,False,QSO,BROADLINE,5.225523,59253.0,20.704675590962307
J093041.65+011842.1,CL-AGN,2.396249,142.67354166666664,1.3116944444444445,True,,,,,False,,False,False,4,3,1,55660.0,59575.38295050251,4.6855057014728825,False,False,QSO,,0.7595748,59232.0,22.798573630119563
J122334.95+281544.0,EVQ,2.274074,185.895625,28.26222222222222,False,,,,,False,,False,False,3,3,0,56356.0,59265.0,5.5352879068185725,False,False,QSO,BROADLINE,1.477318,59265.0,22.076315026479406
J140836.66+620103.9,EVQ,2.618734,212.15274999999997,62.01775,False,,,,,False,,False,False,10,10,0,56419.0,59381.0,5.217697215511249,False,False,?,,4.512208,59309.0,20.86402722204641
J164407.45+491912.0,EVQ,0.481326,251.03104166666665,49.32,False,,,,,False,,False,False,3,3,0,57186.0,59376.0,5.231386469446909,False,False,?,,,,
J170643.86+412109.1,EVQ,1.769442,256.68275,41.35252777777778,False,,,,,False,,False,False,4,3,1,58041.0,59379.36074665,5.222185246585846,False,False,QSO,,,,
J221301.55-004714.9,EVQ,1.68995,333.2564583333333,-0.7874722222222222,False,,,,,False,,False,False,6,5,1,58038.0,59486.20691031,4.929656393307279,False,False,QSO,,,,
