name,RA,DECL,slitwidth,exptime,nexp,binspect,binspat,slitangle,airmass_max,mag,magsystem,magfilter,channel,wrange,Note,Comment
P4944,20:54:18.8,+00:49:16,SET 1.3,SNR 7,2,3,2,PA,2.0,17.66,AB,r,I,8014:8094,T1 #10 21:53 p1.5,"primary; T1; z=0.227; r=17.7; line Ha at 8055 A (I); trend flat/unknown; last spectrum 4.0 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 983-52443-539; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.62 (W1 flux now 1.28x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.0 yr ago), x B 1.00 (r = 17.7) = 1.82; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.517; oct27: x1.0 for moon 79 deg = 1.517; 8 min on source + 5 overhead -> 7.002 per hour (ranking key)"
P5071,21:18:42.0,-03:10:11,SET 1.3,SNR 7,2,3,2,PA,2.0,18.42,AB,r,I,7739:7819,T1 #11 22:08 p1.7,"primary; T1; z=0.185; r=18.4; line Ha at 7779 A (I); trend flat/unknown; last spectrum 14.8 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 4383-55881-415; WHY: nan"
P5150,21:12:48.5,+02:36:06,SET 1.3,SNR 7,2,3,2,PA,2.0,17.41,AB,r,R,7490:7570,T1 #12 22:23 p1.4,"primary; T1; z=0.147; r=17.4; line Ha at 7531 A (R); trend flat/unknown; last spectrum 9.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 9160-57656-821; WHY: nan"
P5408,21:48:17.4,+00:04:20,SET 1.3,SNR 7,2,3,2,PA,2.0,18.53,AB,r,I,8379:8459,T1 #13 22:38 p2.1,"primary; T1; z=0.283; r=18.5; line Ha at 8420 A (I); trend flat/unknown; last spectrum 8.9 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 4196-55478-898; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 1.37 (W1 light curve in the Zeltyn CL-AGN region, 4.1x enriched) + P 0.57 (W1 flux now 0.79x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 8.9 yr ago), x B 0.80 (r = 18.5) = 1.55; +0.5 the ZTF+W1 manifold agrees; = priority 2.052; oct27: x1.0 for moon 66 deg = 2.052; 12 min on source + 5 overhead -> 7.242 per hour (ranking key)"
P5318,21:38:57.4,+01:07:07,SET 1.3,SNR 7,2,3,2,PA,2.0,18.2,AB,r,I,8335:8415,T1 #14 22:58 p1.3,"primary; T1; z=0.276; r=18.2; line Ha at 8375 A (I); trend flat/unknown; last spectrum 24.1 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 989-52468-606; WHY: nan"
P5028,21:27:05.4,+10:50:45,SET 1.3,SNR 7,2,3,2,PA,2.0,18.56,AB,r,I,8256:8336,T1 #15 23:13 p1.8,"primary; T1; z=0.264; r=18.6; line Ha at 8296 A (I); trend flat/unknown; last spectrum 24.1 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 730-52466-196; WHY: nan"
P5390,21:45:03.8,+06:02:19,SET 1.3,SNR 7,2,3,2,PA,2.0,16.94,AB,r,R,6914:6994,T1 #16 23:33 p1.4,"primary; T1; z=0.060; r=16.9; line Ha at 6954 A (R); trend flat/unknown; last spectrum 15.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 4091-55498-594; extended host in the WISE beam (unWISE own-flux fraction 72%); WHY: nan"
P5874,22:05:55.8,+00:41:23,SET 1.3,SNR 7,2,3,2,PA,2.0,18.57,AB,r,I,8264:8344,T1 #17 23:48 p1.7,"primary; T1; z=0.265; r=18.6; line Ha at 8305 A (I); trend flat/unknown; last spectrum 26.0 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 373-51788-461; WHY: nan"
P5509,21:59:59.7,+25:27:13,SET 1.3,SNR 7,2,3,2,PA,2.0,17.69,AB,r,I,8266:8346,T1 #18 00:08 p1.1,"primary; T1; z=0.266; r=17.7; line Ha at 8307 A (I); trend flat/unknown; last spectrum 4.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7640-57311-886; WHY: nan"
P6259,22:24:58.9,+24:18:37,SET 1.3,SNR 7,2,3,2,PA,2.0,17.96,AB,r,R,7628:7708,T1 #19 00:23 p1.1,"primary; T1; z=0.168; r=18.0; line Ha at 7668 A (R); trend flat/unknown; last spectrum 5.2 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7648-57329-176; WHY: nan"
P7424,23:09:24.5,-02:22:47,SET 1.3,SNR 7,2,3,2,PA,2.0,18.42,AB,r,I,9802:9882,T1 #20 00:38 p1.6,"primary; T1; z=0.500; r=18.4; line Ha at 9843 A (I); trend flat/unknown; last spectrum 14.9 yr ago; exposure model 15 min; DR16 QSO, SDSS spectrum 4361-55831-158; WHY: nan"
P6386,22:41:34.8,+28:02:57,SET 1.3,SNR 7,2,3,2,PA,2.0,17.38,AB,r,I,9660:9740,T1 #21 00:58 p1.2,"primary; T1; z=0.478; r=17.4; line Ha at 9701 A (I); trend flat/unknown; last spectrum 5.2 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7652-57579-389; WHY: nan"
P6969,23:19:28.7,+08:17:07,SET 1.3,SNR 7,2,3,2,PA,2.0,17.91,AB,r,I,8899:8979,T1 #22 01:13 p1.0,"primary; T1; z=0.362; r=17.9; line Ha at 8940 A (I); trend flat/unknown; last spectrum 13.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 6163-56219-170; WHY: nan"
P8158,23:34:18.7,+32:04:53,SET 1.3,SNR 7,2,3,2,PA,2.0,17.99,AB,r,I,8641:8721,T1 #23 01:28 p1.2,"primary; T1; z=0.323; r=18.0; line Ha at 8681 A (I); trend flat/unknown; last spectrum 7.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7766-58395-69; WHY: nan"
P8055,23:54:23.7,+26:36:38,SET 1.3,SNR 7,2,3,2,PA,2.0,17.89,AB,r,R,7227:7307,T1 #24 01:43 p1.2,"primary; T1; z=0.107; r=17.9; line Ha at 7267 A (R); trend fading; last spectrum 10.2 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 7697-57574-76; WHY: nan"
P17003,08:34:17.9,+49:14:39,SET 1.3,SNR 7,2,3,2,PA,2.0,16.88,AB,r,R,7659:7739,T1 #25 01:58 p2.8,"primary; T1; z=0.173; r=16.9; line Ha at 7699 A (R); trend brightening; last spectrum 11.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7311-57038-389; WHY: nan"
P14236,07:28:37.8,+44:36:46,SET 1.3,SNR 7,2,3,2,PA,2.0,18.28,AB,r,I,8344:8424,T1 #26 02:13 p2.5,"primary; T1; z=0.277; r=18.3; line Ha at 8384 A (I); trend flat/unknown; last spectrum 21.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1866-53314-246; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 6.7x enriched) + P 0.47 (W1 flux now 0.83x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 21.8 yr ago), x B 1.00 (r = 18.3) = 2.47; = priority 2.465; oct27: x1.0 for moon 74 deg = 2.465; 8 min on source + 5 overhead -> 11.377 per hour (ranking key)"
P15441,08:20:45.4,+24:31:53,SET 1.3,SNR 7,2,3,2,PA,2.0,16.65,AB,r,I,7990:8070,T1 #27 02:28 p2.8,"primary; T1; z=0.652; r=16.7; line Hb at 8030 A (I); trend brightening; last spectrum 4.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 11125-58433-162; WHY: nan"
P19983,09:26:55.9,+52:56:18,SET 1.3,SNR 7,2,3,2,PA,2.0,17.45,AB,r,R,7095:7175,T1 #28 02:43 p3.0,"primary; T1; z=0.087; r=17.5; line Ha at 7135 A (R); trend brightening; last spectrum 4.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 767-52252-457; extended host in the WISE beam (unWISE own-flux fraction 74%); WHY: nan"
P15017,07:58:38.1,+41:45:12,SET 1.3,SNR 7,2,3,2,PA,2.0,17.06,AB,r,R,7136:7216,T1 #29 02:58 p2.1,"primary; T1; z=0.094; r=17.1; line Ha at 7177 A (R); trend fading; last spectrum 4.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 437-51876-208; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.75 (W1 faded 0.33 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 4.7 yr ago), x B 1.00 (r = 17.1) = 2.08; = priority 2.079; oct27: x1.0 for moon 80 deg = 2.079; 8 min on source + 5 overhead -> 9.595 per hour (ranking key)"
P15296,08:02:20.7,+13:51:19,SET 1.3,SNR 7,2,3,2,PA,2.0,18.01,AB,r,R,7260:7340,T1 #30 03:13 p2.7,"primary; T1; z=0.112; r=18.0; line Ha at 7300 A (R); trend fading; last spectrum 20.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 2268-53682-355; also in the CLAGN region of the ZTF+W1 manifold; WHY: nan"
P21297,09:46:01.0,+52:29:44,SET 1.3,SNR 7,2,3,2,PA,2.0,18.05,AB,r,I,9463:9543,T1 #31 03:28 p2.9,"primary; T1; z=0.448; r=18.1; line Ha at 9503 A (I); trend flat/unknown; last spectrum 11.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7287-57042-820; also in the CLAGN region of the ZTF+W1 manifold; WHY: nan"
P17497,08:36:58.5,+07:57:49,SET 1.3,SNR 7,2,3,2,PA,2.0,17.71,AB,r,R,7271:7351,T1 #32 03:43 p3.0,"primary; T1; z=0.114; r=17.7; line Ha at 7311 A (R); trend flat/unknown; last spectrum 22.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1759-53081-203; extended host in the WISE beam (unWISE own-flux fraction 77%); archival Hβ: turned off; WHY: nan"
P22153,09:51:33.3,+35:00:12,SET 1.3,SNR 7,2,3,2,PA,2.0,18.16,AB,r,R,7384:7464,T1 #33 03:58 p3.1,"primary; T1; z=0.131; r=18.2; line Ha at 7424 A (R); trend fading; last spectrum 22.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1595-52999-1; WHY: nan"
P14487,07:57:46.1,+15:04:19,SET 1.3,SNR 7,2,3,2,PA,2.0,17.56,AB,r,I,9703:9783,T1 #34 04:13 p2.6,"primary; T1; z=0.485; r=17.6; line Ha at 9744 A (I); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 2266-53679-382; WHY: nan"
P24930,10:54:44.7,+48:31:39,SET 1.3,SNR 7,2,3,2,PA,2.0,16.08,AB,r,I,8399:8479,T1 #35 04:28 p3.2,"primary; T1; z=0.286; r=16.1; line Ha at 8439 A (I); trend fading; last spectrum 3.4 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 963-52643-545; WHY: nan"
P24048,10:26:53.0,+55:09:09,SET 1.3,SNR 7,2,3,2,PA,2.0,17.71,AB,r,R,7285:7365,T1 #36 04:43 p2.9,"primary; T1; z=0.116; r=17.7; line Ha at 7326 A (R); trend fading; last spectrum 23.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 905-52643-369; WHY: nan"
P19880,09:24:14.7,+03:09:01,SET 1.3,SNR 7,2,3,2,PA,2.0,17.36,AB,r,R,7364:7444,T1 #37 04:58 p3.1,"primary; T1; z=0.128; r=17.4; line Ha at 7404 A (R); trend fading; last spectrum 3.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 568-52254-184; WHY: nan"
P17421,08:35:35.8,+24:59:40,SET 1.3,SNR 7,2,3,2,PA,2.0,15.79,AB,r,I,8686:8766,T1 #38 05:13 p2.6,"primary; T1; z=0.330; r=15.8; line Ha at 8727 A (I); trend brightening; last spectrum 8.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 9606-58103-292; WHY: nan"
P16250,08:29:32.7,+57:18:04,SET 1.3,SNR 7,2,3,2,PA,2.0,18.37,AB,r,I,9546:9626,T1 backup,"backup; T1; z=0.461; r=18.4; line Ha at 9587 A (I); trend brightening; last spectrum 18.8 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 1873-54437-12; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 1.21 (W1 flux now 1.64x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 18.8 yr ago), x B 1.00 (r = 18.4) = 2.68; = priority 2.679; oct27: x1.0 for moon 82 deg = 2.679; 9 min on source + 5 overhead -> 11.481 per hour (ranking key)"
P19705,09:14:40.4,+28:23:31,SET 1.3,SNR 7,2,3,2,PA,2.0,17.85,AB,r,I,8392:8472,T1 backup,"backup; T1; z=0.735; r=17.8; line Hb at 8433 A (I); trend flat/unknown; last spectrum 21.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1937-53388-400; WHY: M 1.99 (W1 light curve in the Zeltyn CL-AGN region, 6.0x enriched) + P 0.47 (W1 faded 0.21 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 21.6 yr ago), x B 1.00 (r = 17.8) = 2.46; = priority 2.465; oct27: x1.0 for moon 98 deg = 2.465; 8 min on source + 5 overhead -> 11.377 per hour (ranking key)"
P18532,08:52:59.2,+03:13:21,SET 1.3,SNR 7,2,3,2,PA,2.0,16.46,AB,r,I,8470:8550,T1 backup,"backup; T1; z=0.297; r=16.5; line Ha at 8511 A (I); trend fading; last spectrum 4.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 565-52225-383; WHY: M 1.99 (W1 light curve in the Zeltyn CL-AGN region, 6.0x enriched) + P 0.76 (W1 flux now 0.73x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.8 yr ago), x B 1.00 (r = 16.5) = 2.75; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 2.451; oct27: x1.0 for moon 100 deg = 2.451; 8 min on source + 5 overhead -> 11.312 per hour (ranking key)"
P17314,08:48:20.9,+40:27:23,SET 1.3,SNR 7,2,3,2,PA,2.0,17.48,AB,r,R,7091:7171,T1 backup,"backup; T1; z=0.087; r=17.5; line Ha at 7132 A (R); trend fading; last spectrum 24.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 829-52296-520; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 1.25 (W1 flux now 0.60x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.6 yr ago), x B 1.00 (r = 17.5) = 2.45; = priority 2.446; oct27: x1.0 for moon 89 deg = 2.446; 8 min on source + 5 overhead -> 11.289 per hour (ranking key)"
P17123,08:53:57.9,+46:33:51,SET 1.3,SNR 7,2,3,2,PA,2.0,18.29,AB,r,I,10123:10203,T1 backup,"backup; T1; z=0.549; r=18.3; line Ha at 10163 A (I); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7327-56715-884; WHY: M 1.99 (W1 light curve in the Zeltyn CL-AGN region, 6.0x enriched) + P 0.44 (W1 flux now 0.84x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.8 yr ago), x B 1.00 (r = 18.3) = 2.43; = priority 2.426; oct27: x1.0 for moon 88 deg = 2.426; 8 min on source + 5 overhead -> 11.197 per hour (ranking key)"
P19194,09:18:41.8,+19:20:41,SET 1.3,SNR 7,2,3,2,PA,2.0,17.88,AB,r,I,8314:8394,T1 backup,"backup; T1; z=0.719; r=17.9; line Hb at 8355 A (I); trend flat/unknown; last spectrum 9.5 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 9554-57807-630; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 7.5x enriched) + P 0.58 (W1 faded 0.25 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 9.5 yr ago), x B 1.00 (r = 17.9) = 2.58; = priority 2.575; oct27: x1.0 for moon 102 deg = 2.575; 9 min on source + 5 overhead -> 11.036 per hour (ranking key)"
P14836,07:45:28.1,+19:19:53,SET 1.3,SNR 7,2,3,2,PA,2.0,17.95,AB,r,I,8161:8241,T1 backup,"backup; T1; z=0.687; r=18.0; line Hb at 8201 A (I); trend flat/unknown; last spectrum 4.6 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 1263-52708-114; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 7.5x enriched) + P 0.76 (W1 flux in 2024 0.74x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 4.6 yr ago), x B 1.00 (r = 18.0) = 2.76; = priority 2.755; oct27: x1.0 for moon 80 deg = 2.755; 10 min on source + 5 overhead -> 11.02 per hour (ranking key)"
P19713,09:04:56.0,+30:06:13,SET 1.3,SNR 7,2,3,2,PA,2.0,18.0,AB,r,R,7235:7315,T1 backup,"backup; T1; z=0.109; r=18.0; line Ha at 7276 A (R); trend flat/unknown; last spectrum 22.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1590-52974-17; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.32) + P 0.37 (W1 flux now 0.86x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 22.8 yr ago), x B 1.00 (r = 18.0) = 2.37; = priority 2.37; oct27: x1.0 for moon 95 deg = 2.37; 8 min on source + 5 overhead -> 10.938 per hour (ranking key)"
P20807,09:38:09.2,+66:18:26,SET 1.3,SNR 7,2,3,2,PA,2.0,18.01,AB,r,R,7311:7391,T1 backup,"backup; T1; z=0.120; r=18.0; line Ha at 7351 A (R); trend mixed (IR vs optical); last spectrum 18.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1878-54474-92; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.66 (W1 flux now 0.76x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 18.7 yr ago), x B 1.00 (r = 18.0) = 1.86; +0.5 the ZTF+W1 manifold agrees; = priority 2.365; oct27: x1.0 for moon 87 deg = 2.365; 8 min on source + 5 overhead -> 10.915 per hour (ranking key)"
P15439,08:20:24.2,+23:34:50,SET 1.3,SNR 7,2,3,2,PA,2.0,17.69,AB,r,I,9607:9687,T1 backup,"backup; T1; z=0.470; r=17.7; line Ha at 9647 A (I); trend flat/unknown; last spectrum 3.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1926-53317-378; WHY: M 1.74 (W1 light curve in the Zeltyn CL-AGN region, 5.2x enriched) + P 0.60 (W1 flux in 2024 0.78x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 3.8 yr ago), x B 1.00 (r = 17.7) = 2.34; = priority 2.34; oct27: x1.0 for moon 88 deg = 2.34; 8 min on source + 5 overhead -> 10.8 per hour (ranking key)"
P19518,09:17:15.0,+28:08:28,SET 1.3,SNR 7,2,3,2,PA,2.0,17.81,AB,r,R,7207:7287,T1 backup,"backup; T1; z=0.104; r=17.8; line Ha at 7247 A (R); trend fading; last spectrum 21.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1937-53388-480; WHY: M 1.60 (W1 light curve near literature CLAGNs, kNN score 0.24) + P 0.74 (W1 flux now 0.74x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 21.6 yr ago), x B 1.00 (r = 17.8) = 2.34; = priority 2.338; oct27: x1.0 for moon 99 deg = 2.338; 8 min on source + 5 overhead -> 10.791 per hour (ranking key)"
P23283,10:00:55.0,+26:22:42,SET 1.3,SNR 7,2,3,2,PA,2.0,17.75,AB,r,I,9842:9922,T1 backup,"backup; T1; z=0.506; r=17.7; line Ha at 9882 A (I); trend flat/unknown; last spectrum 8.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 9627-58132-538; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 6.7x enriched) + P 0.33 (W1 faded 0.15 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 8.6 yr ago), x B 1.00 (r = 17.7) = 2.33; = priority 2.33; oct27: x1.0 for moon 108 deg = 2.33; 8 min on source + 5 overhead -> 10.754 per hour (ranking key)"
P18870,09:19:55.4,+55:21:37,SET 1.3,SNR 7,2,3,2,PA,2.0,16.59,AB,r,R,7329:7409,T1 backup,"backup; T1; z=0.123; r=16.6; line Ha at 7369 A (R); trend mixed (IR vs optical); last spectrum 25.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 451-51908-133; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.85 (W1 flux now 0.71x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 25.7 yr ago), x B 1.00 (r = 16.6) = 2.32; = priority 2.32; oct27: x1.0 for moon 89 deg = 2.32; 8 min on source + 5 overhead -> 10.708 per hour (ranking key)"
P21743,09:59:31.7,+50:44:49,SET 1.3,SNR 7,2,3,2,PA,2.0,16.88,AB,r,R,7464:7544,T1 backup,"backup; T1; z=0.143; r=16.9; line Ha at 7505 A (R); trend flat/unknown; last spectrum 3.4 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7282-56660-707; WHY: M 1.87 (W1 light curve near literature CLAGNs, kNN score 0.28) + P 0.45 (W1 faded 0.20 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 3.4 yr ago), x B 1.00 (r = 16.9) = 2.32; = priority 2.315; oct27: x1.0 for moon 96 deg = 2.315; 8 min on source + 5 overhead -> 10.685 per hour (ranking key)"
P17143,08:54:04.8,+19:33:42,SET 1.3,SNR 7,2,3,2,PA,2.0,18.61,AB,r,I,9683:9763,T1 backup,"backup; T1; z=0.482; r=18.6; line Ha at 9724 A (I); trend brightening; last spectrum 8.6 yr ago; exposure model 13 min; DR16 QSO, SDSS spectrum 9557-58098-825; W1 NEIGHBOUR BLEND: ~50% of the WISE flux from a neighbour within 8""; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 6.3x enriched) + P 1.99 (ZTF r brightened 0.88 mag since the last spectrum), x S 1.0 (last spectrum 8.6 yr ago), x B 0.80 (r = 18.6) = 3.19; = priority 3.192; oct27: x1.0 for moon 96 deg = 3.192; 13 min on source + 5 overhead -> 10.64 per hour (ranking key)"
